-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-109.0,-110.0,-116.0,-129.0,-153.0,-166.0,-166.0,-143.0,-117.0,-91.0,-85.0,-88.0,-105.0,-138.0,-157.0,-164.0,-171.0,-172.0,-170.0,-169.0,-167.0,-166.0,-166.0,-166.0,-166.0,-166.0,-166.0
22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,23.0,23.0,23.0,26.0,28.0,19.0,-5.0,-8.0,-5.0,-11.0,-25.0,-49.0,-55.0,-52.0,-47.0,-42.0,-38.0,-37.0,-36.0,-36.0,-37.0,-37.0,-36.0,-36.0,-36.0,-36.0,-36.0
