-153.0,-153.0,-153.0,-153.0,-153.0,-154.0,-155.0,-156.0,-157.0,-161.0,-159.0,-158.0,-162.0,-167.0,-173.0,-180.0,-188.0,-184.0,-174.0,-142.0,-113.0,-83.0,-63.0,-55.0,-88.0,-118.0,-141.0,-151.0,-159.0,-162.0,-159.0,-157.0,-156.0,-155.0,-155.0,-156.0,-156.0,-156.0,-157.0,-157.0,-156.0,-156.0
11.0,11.0,11.0,11.0,11.0,12.0,14.0,18.0,23.0,16.0,-21.0,-61.0,-97.0,-95.0,-73.0,-46.0,-2.0,25.0,44.0,57.0,50.0,23.0,-13.0,-61.0,-76.0,-74.0,-69.0,-61.0,-55.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-52.0,-52.0,-53.0,-53.0,-53.0,-53.0
