-209.0,-209.0,-209.0,-210.0,-211.0,-215.0,-220.0,-222.0,-213.0,-188.0,-155.0,-124.0,-128.0,-149.0,-208.0,-267.0,-321.0,-321.0,-295.0,-265.0,-237.0,-200.0,-175.0,-143.0,-126.0,-120.0,-118.0,-117.0,-119.0,-121.0,-121.0,-126.0,-129.0,-131.0,-135.0,-136.0,-137.0,-137.0,-139.0
41.0,41.0,41.0,40.0,39.0,37.0,35.0,43.0,56.0,63.0,58.0,30.0,-23.0,-62.0,-89.0,-80.0,-36.0,-7.0,14.0,18.0,1.0,-56.0,-79.0,-87.0,-88.0,-81.0,-81.0,-83.0,-80.0,-76.0,-75.0,-73.0,-73.0,-73.0,-72.0,-71.0,-72.0,-71.0,-71.0
