-131.0,-130.0,-129.0,-128.0,-127.0,-126.0,-124.0,-119.0,-115.0,-126.0,-160.0,-186.0,-204.0,-205.0,-191.0,-166.0,-131.0,-123.0,-120.0,-117.0,-120.0,-122.0,-122.0,-124.0,-125.0,-126.0,-127.0,-128.0,-129.0,-129.0
14.0,14.0,14.0,12.0,12.0,11.0,11.0,11.0,15.0,20.0,25.0,11.0,-29.0,-54.0,-68.0,-70.0,-71.0,-65.0,-57.0,-57.0,-56.0,-52.0,-53.0,-54.0,-53.0,-52.0,-52.0,-51.0,-51.0,-52.0
