-164.0,-164.0,-164.0,-164.0,-164.0,-164.0,-164.0,-163.0,-164.0,-168.0,-168.0,-171.0,-178.0,-180.0,-179.0,-174.0,-150.0,-127.0,-109.0,-103.0,-102.0,-103.0,-106.0,-108.0,-109.0,-111.0,-112.0,-113.0,-114.0,-115.0,-116.0,-117.0,-118.0,-119.0,-120.0,-121.0,-121.0
32.0,32.0,32.0,32.0,32.0,33.0,35.0,39.0,39.0,21.0,-10.0,-54.0,-61.0,-53.0,-51.0,-51.0,-49.0,-51.0,-54.0,-54.0,-53.0,-53.0,-52.0,-52.0,-52.0,-52.0,-51.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0
