-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-228.0,-230.0,-235.0,-244.0,-254.0,-263.0,-276.0,-284.0,-291.0,-295.0,-296.0,-293.0,-284.0,-276.0,-267.0,-260.0,-247.0,-234.0,-226.0,-219.0,-218.0,-218.0,-219.0,-220.0,-221.0,-222.0,-223.0,-222.0,-219.0,-216.0,-214.0,-213.0,-211.0,-210.0,-210.0,-209.0,-210.0,-212.0,-213.0,-213.0,-214.0,-216.0,-217.0,-217.0,-217.0,-217.0,-217.0,-217.0,-217.0,-217.0,-217.0,-217.0,-217.0,-217.0,-217.0
3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,9.0,13.0,18.0,21.0,22.0,21.0,18.0,13.0,8.0,2.0,-3.0,-12.0,-22.0,-35.0,-40.0,-42.0,-41.0,-39.0,-33.0,-27.0,-18.0,-12.0,-5.0,-0.0,4.0,4.0,1.0,-2.0,-6.0,-15.0,-26.0,-43.0,-55.0,-65.0,-70.0,-80.0,-88.0,-96.0,-100.0,-106.0,-113.0,-117.0,-120.0,-121.0,-122.0,-123.0,-123.0,-123.0,-123.0,-123.0,-123.0,-123.0,-123.0,-123.0
