-313.0,-313.0,-313.0,-313.0,-313.0,-313.0,-313.0,-313.0,-313.0,-313.0,-313.0,-313.0,-313.0,-313.0,-313.0,-314.0,-315.0,-316.0,-316.0,-309.0,-296.0,-270.0,-252.0,-235.0,-228.0,-227.0,-226.0,-226.0,-226.0,-226.0,-228.0,-232.0,-243.0,-254.0,-273.0,-292.0,-302.0,-308.0,-313.0,-325.0,-332.0,-336.0,-338.0,-335.0,-333.0,-331.0,-327.0,-315.0,-292.0,-272.0,-257.0,-244.0,-235.0,-231.0,-228.0,-226.0,-226.0,-225.0,-224.0,-224.0,-225.0,-226.0,-227.0
28.0,28.0,28.0,27.0,26.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.0,20.0,17.0,15.0,16.0,16.0,15.0,13.0,10.0,9.0,8.0,6.0,-2.0,-13.0,-32.0,-50.0,-62.0,-71.0,-70.0,-65.0,-62.0,-59.0,-58.0,-59.0,-59.0,-57.0,-57.0,-60.0,-65.0,-70.0,-74.0,-78.0,-81.0,-82.0,-82.0,-81.0,-79.0,-78.0,-76.0,-76.0,-77.0,-78.0,-79.0
