-158.0,-158.0,-158.0,-158.0,-158.0,-158.0,-158.0,-158.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-160.0,-160.0,-160.0,-160.0,-161.0,-164.0,-172.0,-181.0,-192.0,-201.0,-214.0,-220.0,-230.0,-238.0,-239.0,-231.0,-222.0,-211.0,-203.0,-191.0,-180.0,-172.0,-164.0,-160.0,-157.0,-158.0,-160.0,-161.0,-162.0,-162.0,-161.0
100.0,100.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,99.0,101.0,103.0,104.0,102.0,92.0,83.0,67.0,40.0,21.0,6.0,-1.0,-8.0,-11.0,-11.0,-6.0,-1.0,5.0,9.0,15.0,19.0,24.0,26.0,26.0,26.0,26.0
