-306.0,-306.0,-306.0,-306.0,-306.0,-306.0,-306.0,-306.0,-306.0,-306.0,-307.0,-308.0,-307.0,-304.0,-298.0,-291.0,-279.0,-270.0,-261.0,-250.0,-244.0,-241.0,-240.0,-238.0,-236.0,-234.0,-233.0,-233.0,-233.0,-232.0,-232.0,-231.0,-230.0,-230.0,-230.0,-229.0,-227.0,-226.0,-225.0,-224.0,-222.0,-221.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-220.0,-221.0,-221.0,-222.0
42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,41.0,40.0,34.0,25.0,10.0,-3.0,-20.0,-27.0,-27.0,-24.0,-19.0,-14.0,-9.0,0.0,7.0,15.0,21.0,28.0,32.0,35.0,36.0,35.0,33.0,29.0,24.0,17.0,5.0,-2.0,-8.0,-13.0,-19.0,-21.0,-23.0,-23.0,-23.0,-23.0,-22.0,-21.0,-20.0,-20.0,-20.0,-20.0,-19.0,-18.0,-17.0
