-336.0,-335.0,-333.0,-332.0,-331.0,-330.0,-329.0,-328.0,-327.0,-326.0,-325.0,-325.0,-325.0,-325.0,-325.0,-326.0,-327.0,-328.0,-329.0,-330.0,-330.0,-330.0,-330.0,-330.0,-330.0,-329.0,-328.0,-326.0,-322.0,-316.0,-307.0,-291.0,-281.0,-272.0,-268.0,-261.0,-256.0,-250.0,-250.0,-256.0,-260.0,-259.0,-254.0,-250.0,-243.0,-237.0,-230.0,-225.0,-220.0,-218.0,-217.0,-217.0,-217.0,-220.0,-228.0,-245.0,-260.0,-281.0,-296.0,-310.0,-319.0,-330.0,-336.0,-339.0,-340.0,-341.0,-343.0,-344.0,-346.0,-349.0,-351.0,-354.0,-357.0,-359.0,-360.0,-363.0,-365.0,-367.0,-368.0,-369.0,-371.0
35.0,36.0,38.0,39.0,40.0,41.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,49.0,49.0,49.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,48.0,46.0,40.0,24.0,7.0,-20.0,-34.0,-39.0,-41.0,-50.0,-59.0,-69.0,-68.0,-51.0,-36.0,-20.0,-2.0,10.0,21.0,28.0,34.0,38.0,42.0,43.0,40.0,37.0,34.0,29.0,21.0,11.0,7.0,2.0,-2.0,-9.0,-11.0,-12.0,-15.0,-18.0,-20.0,-22.0,-23.0,-24.0,-25.0,-26.0,-26.0,-26.0,-26.0,-26.0,-27.0,-27.0,-27.0,-27.0,-27.0,-27.0,-27.0
