-196.0,-196.0,-196.0,-196.0,-196.0,-196.0,-196.0,-196.0,-196.0,-196.0,-196.0,-196.0,-196.0,-196.0,-196.0,-196.0,-196.0,-196.0,-196.0,-196.0,-196.0,-196.0,-197.0,-199.0,-203.0,-211.0,-218.0,-225.0,-236.0,-246.0,-259.0,-269.0,-277.0,-282.0,-285.0,-283.0,-279.0,-274.0,-270.0,-261.0,-253.0,-244.0,-239.0,-230.0,-223.0,-216.0,-211.0,-205.0,-203.0,-204.0,-210.0,-217.0,-225.0,-234.0,-249.0,-256.0,-266.0,-274.0,-281.0,-285.0,-288.0,-290.0,-291.0,-291.0,-290.0,-290.0,-290.0,-290.0,-290.0,-290.0,-290.0,-291.0,-291.0,-291.0
62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,63.0,65.0,67.0,68.0,68.0,67.0,66.0,64.0,60.0,55.0,48.0,44.0,40.0,34.0,29.0,23.0,18.0,13.0,10.0,7.0,4.0,1.0,-2.0,-10.0,-19.0,-33.0,-46.0,-53.0,-58.0,-59.0,-58.0,-57.0,-51.0,-44.0,-33.0,-23.0,-16.0,-7.0,-3.0,0.0,0.0,-0.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0
