-303.0,-303.0,-303.0,-303.0,-303.0,-303.0,-303.0,-303.0,-303.0,-303.0,-303.0,-303.0,-303.0,-303.0,-303.0,-302.0,-301.0,-300.0,-297.0,-294.0,-293.0,-293.0,-294.0,-295.0,-296.0,-294.0,-290.0,-288.0,-287.0,-285.0,-285.0,-286.0,-291.0,-296.0,-301.0,-302.0,-301.0,-300.0,-298.0,-293.0,-285.0,-269.0,-254.0,-242.0,-239.0,-239.0,-242.0,-248.0,-255.0,-269.0,-289.0,-298.0,-302.0,-300.0,-288.0,-269.0,-233.0,-206.0,-180.0,-172.0,-167.0,-164.0,-163.0,-163.0,-163.0,-164.0,-165.0,-167.0,-168.0,-169.0
92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,93.0,94.0,96.0,98.0,100.0,102.0,103.0,104.0,105.0,102.0,85.0,26.0,-7.0,-33.0,-47.0,-62.0,-63.0,-56.0,-29.0,-3.0,30.0,51.0,71.0,81.0,90.0,96.0,98.0,96.0,91.0,82.0,76.0,68.0,62.0,51.0,44.0,44.0,49.0,52.0,53.0,53.0,50.0,43.0,25.0,10.0,-4.0,-10.0,-15.0,-18.0,-18.0,-17.0,-17.0,-16.0,-16.0,-16.0,-15.0,-14.0
