-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-223.0,-238.0,-250.0,-265.0,-275.0,-282.0,-289.0,-294.0,-299.0,-302.0,-305.0,-306.0,-304.0,-300.0,-293.0,-288.0,-282.0,-274.0,-261.0,-254.0,-250.0,-247.0,-246.0,-245.0,-244.0,-240.0,-237.0,-235.0,-234.0,-234.0,-234.0,-234.0,-234.0,-233.0,-231.0,-229.0,-228.0,-229.0,-230.0,-229.0,-229.0,-229.0,-230.0,-231.0,-232.0,-232.0,-231.0,-231.0
28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,31.0,40.0,47.0,53.0,53.0,53.0,51.0,48.0,44.0,41.0,35.0,30.0,24.0,20.0,15.0,11.0,7.0,3.0,-1.0,-1.0,4.0,12.0,17.0,23.0,26.0,28.0,29.0,29.0,29.0,29.0,28.0,26.0,23.0,12.0,-8.0,-25.0,-48.0,-62.0,-73.0,-80.0,-89.0,-97.0,-106.0,-110.0,-114.0,-117.0,-118.0,-118.0
