-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-125.0,-126.0,-128.0,-134.0,-139.0,-143.0,-146.0,-146.0,-147.0,-147.0,-145.0,-144.0,-142.0,-140.0,-137.0,-134.0,-133.0,-133.0,-134.0,-134.0,-134.0,-134.0,-134.0,-133.0,-131.0,-126.0,-121.0,-111.0,-101.0,-103.0,-101.0,-104.0,-108.0,-111.0,-119.0,-126.0,-129.0,-131.0,-128.0,-117.0,-102.0,-82.0,-70.0,-71.0,-84.0,-101.0,-122.0,-129.0,-130.0,-127.0,-126.0,-127.0,-128.0,-128.0,-127.0
49.0,49.0,49.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,49.0,49.0,49.0,49.0,50.0,55.0,65.0,77.0,93.0,121.0,136.0,148.0,153.0,155.0,156.0,155.0,152.0,150.0,150.0,150.0,150.0,150.0,151.0,151.0,150.0,150.0,149.0,148.0,138.0,118.0,54.0,-18.0,-29.0,-6.0,11.0,34.0,52.0,79.0,100.0,113.0,129.0,138.0,145.0,144.0,136.0,123.0,109.0,100.0,101.0,105.0,109.0,114.0,118.0,119.0,119.0,119.0,119.0,119.0
