-111.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-109.0,-109.0,-109.0,-108.0,-107.0,-104.0,-101.0,-98.0,-91.0,-85.0,-87.0,-86.0,-85.0,-85.0,-85.0,-86.0,-86.0
141.0,141.0,141.0,140.0,140.0,139.0,139.0,139.0,139.0,138.0,138.0,138.0,138.0,138.0,137.0,136.0,135.0,133.0,126.0,111.0,84.0,36.0,-18.0,-50.0,-62.0,-63.0,-64.0,-64.0,-63.0,-62.0
