-119.0,-119.0,-119.0,-118.0,-118.0,-118.0,-118.0,-119.0,-119.0,-119.0,-119.0,-119.0,-118.0,-116.0,-110.0,-102.0,-97.0,-100.0,-96.0,-95.0,-94.0,-94.0,-95.0,-95.0,-95.0,-96.0,-97.0,-97.0,-97.0,-97.0,-97.0,-97.0,-97.0,-97.0
126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,125.0,122.0,102.0,32.0,-38.0,-70.0,-70.0,-69.0,-71.0,-72.0,-71.0,-72.0,-72.0,-71.0,-71.0,-71.0,-71.0,-70.0,-70.0,-70.0,-70.0,-70.0
