-127.0,-126.0,-126.0,-126.0,-127.0,-127.0,-128.0,-129.0,-129.0,-129.0,-129.0,-129.0,-128.0,-127.0,-126.0,-126.0,-126.0,-127.0,-128.0,-128.0,-128.0,-127.0,-126.0,-126.0,-125.0,-124.0,-119.0,-112.0,-110.0,-106.0,-107.0,-109.0,-111.0,-114.0,-115.0,-118.0,-121.0,-121.0,-121.0,-121.0,-120.0,-120.0,-120.0,-119.0,-122.0,-128.0,-135.0,-139.0,-140.0,-139.0,-138.0,-133.0,-123.0,-112.0,-113.0,-122.0,-126.0,-134.0,-142.0,-143.0,-140.0,-133.0,-117.0,-102.0,-76.0,-54.0,-50.0,-51.0,-54.0,-59.0,-62.0,-67.0,-76.0,-88.0,-108.0,-122.0,-133.0
110.0,110.0,109.0,108.0,107.0,106.0,105.0,104.0,103.0,102.0,101.0,101.0,101.0,101.0,101.0,102.0,102.0,103.0,104.0,104.0,104.0,104.0,103.0,103.0,102.0,101.0,87.0,40.0,12.0,-3.0,-9.0,-9.0,-2.0,11.0,25.0,42.0,48.0,56.0,62.0,62.0,62.0,62.0,63.0,63.0,59.0,52.0,38.0,28.0,23.0,23.0,28.0,59.0,88.0,103.0,95.0,71.0,59.0,56.0,49.0,44.0,44.0,42.0,27.0,11.0,-9.0,-21.0,-24.0,-20.0,-17.0,-14.0,-10.0,-5.0,-0.0,12.0,45.0,71.0,91.0
