-139.0,-139.0,-139.0,-139.0,-139.0,-139.0,-139.0,-139.0,-139.0,-140.0,-140.0,-141.0,-141.0,-142.0,-143.0,-144.0,-145.0,-148.0,-151.0,-150.0,-141.0,-130.0,-115.0,-103.0,-94.0,-93.0,-94.0,-96.0,-99.0,-104.0,-108.0,-113.0,-114.0,-113.0,-111.0,-108.0,-106.0,-103.0,-98.0,-94.0,-88.0,-83.0,-77.0,-74.0,-77.0,-84.0,-91.0,-93.0,-93.0,-90.0,-88.0,-85.0,-83.0,-80.0,-77.0,-72.0,-75.0,-82.0,-87.0,-90.0,-91.0,-92.0,-92.0,-92.0,-92.0,-92.0,-92.0,-92.0,-93.0,-94.0,-96.0,-98.0,-100.0,-106.0,-113.0,-123.0,-127.0,-136.0,-141.0,-148.0,-151.0,-149.0,-145.0,-141.0,-136.0,-132.0,-128.0,-128.0,-130.0,-134.0,-138.0,-139.0,-138.0,-138.0,-138.0,-138.0,-138.0,-139.0,-139.0,-139.0,-139.0
35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,36.0,44.0,67.0,87.0,107.0,115.0,114.0,109.0,96.0,75.0,64.0,58.0,52.0,43.0,35.0,21.0,15.0,11.0,9.0,6.0,4.0,3.0,5.0,10.0,21.0,32.0,45.0,54.0,74.0,92.0,98.0,104.0,108.0,109.0,108.0,106.0,104.0,98.0,93.0,69.0,10.0,-29.0,-51.0,-64.0,-74.0,-75.0,-77.0,-79.0,-79.0,-81.0,-83.0,-85.0,-88.0,-91.0,-94.0,-97.0,-100.0,-104.0,-106.0,-107.0,-106.0,-105.0,-104.0,-99.0,-94.0,-89.0,-82.0,-76.0,-71.0,-70.0,-71.0,-76.0,-88.0,-98.0,-105.0,-105.0,-102.0,-100.0,-98.0,-98.0,-98.0,-98.0,-98.0,-98.0,-98.0
