-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-75.0,-78.0,-81.0,-85.0,-85.0,-76.0,-64.0,-40.0,-21.0,-14.0,-13.0,-12.0,-7.0,-4.0,0.0,1.0,-0.0,-4.0,-6.0,-9.0
-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-34.0,-32.0,-30.0,-30.0,-32.0,-34.0,-38.0,-44.0,-57.0,-72.0,-101.0,-121.0,-135.0,-132.0,-114.0,-83.0,-56.0,-19.0,4.0,30.0,46.0,64.0,74.0,78.0,78.0
