-97.0,-97.0,-97.0,-97.0,-97.0,-97.0,-98.0,-98.0,-98.0,-98.0,-99.0,-100.0,-101.0,-103.0,-106.0,-108.0,-111.0,-115.0,-112.0,-103.0,-110.0,-116.0,-114.0,-112.0,-113.0,-112.0,-110.0,-110.0,-115.0,-117.0,-98.0,-73.0,-77.0,-100.0,-109.0,-105.0,-102.0,-103.0,-103.0,-104.0,-105.0,-106.0,-106.0,-106.0,-106.0,-105.0,-104.0
-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-41.0,-40.0,-40.0,-40.0,-41.0,-43.0,-47.0,-57.0,-67.0,-82.0,-97.0,-101.0,-67.0,-29.0,17.0,43.0,65.0,78.0,81.0,73.0,55.0,6.0,-40.0,-111.0,-151.0,-135.0,-93.0,-81.0,-80.0,-78.0,-77.0,-77.0,-77.0,-78.0,-80.0,-80.0,-81.0,-81.0,-81.0,-82.0
