-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-95.0,-93.0,-92.0,-93.0,-96.0,-100.0,-102.0,-102.0,-101.0,-100.0,-99.0,-98.0,-101.0,-104.0,-94.0,-78.0,-70.0,-76.0,-80.0,-89.0,-94.0,-96.0,-102.0,-116.0,-129.0,-143.0,-136.0,-114.0,-73.0,-41.0,-1.0,27.0,51.0,57.0,50.0,26.0,-2.0,-52.0,-90.0,-124.0,-145.0,-156.0,-159.0,-156.0,-141.0,-118.0,-74.0,-41.0,5.0,35.0,60.0,68.0,63.0,45.0,28.0,5.0,-13.0,-33.0,-43.0,-50.0,-57.0,-61.0,-65.0
-29.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-29.0,-28.0,-26.0,-19.0,-4.0,9.0,28.0,46.0,59.0,75.0,84.0,91.0,89.0,72.0,32.0,-9.0,-63.0,-99.0,-138.0,-148.0,-116.0,-71.0,-45.0,-9.0,13.0,28.0,33.0,32.0,30.0,29.0,29.0,31.0,35.0,39.0,39.0,35.0,32.0,29.0,23.0,7.0,-4.0,-11.0,-19.0,-24.0,-27.0,-27.0,-29.0,-28.0,-22.0,-17.0,-10.0,-4.0,2.0,3.0,1.0,-2.0,-4.0,-9.0,-14.0,-21.0,-25.0,-27.0,-27.0,-28.0,-30.0
