-126.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-128.0,-128.0,-122.0,-99.0,-42.0,0.0,24.0,28.0,14.0,-8.0,-48.0,-92.0,-128.0,-167.0,-176.0,-171.0,-150.0,-111.0,-66.0,-28.0,11.0,38.0,61.0,72.0,78.0,75.0,71.0,65.0,62.0,60.0,56.0
22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,21.0,18.0,19.0,25.0,28.0,24.0,16.0,7.0,-8.0,-27.0,-42.0,-58.0,-61.0,-57.0,-54.0,-50.0,-38.0,-28.0,-21.0,-15.0,-12.0,-13.0,-12.0,-11.0,-11.0,-11.0,-10.0,-10.0,-10.0
