-153.0,-153.0,-153.0,-153.0,-153.0,-154.0,-154.0,-154.0,-154.0,-154.0,-154.0,-154.0,-154.0,-156.0,-162.0,-169.0,-179.0,-186.0,-194.0,-199.0,-197.0,-187.0,-176.0,-154.0,-126.0,-77.0,-45.0,-52.0,-72.0,-79.0,-79.0,-74.0,-64.0,-54.0,-48.0,-43.0,-39.0,-33.0,-41.0,-70.0,-132.0,-191.0,-194.0,-163.0,-173.0,-184.0,-171.0,-153.0,-146.0,-137.0,-129.0,-122.0,-117.0
-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-16.0,-13.0,-9.0,1.0,11.0,27.0,41.0,58.0,70.0,73.0,64.0,44.0,-0.0,-36.0,-82.0,-113.0,-105.0,-70.0,-37.0,9.0,38.0,67.0,90.0,101.0,109.0,107.0,90.0,64.0,25.0,-15.0,-52.0,-100.0,-108.0,-89.0,-58.0,-44.0,-26.0,-15.0,-1.0,7.0,14.0,20.0
