-122.0,-122.0,-122.0,-122.0,-123.0,-124.0,-124.0,-124.0,-124.0,-124.0,-125.0,-126.0,-127.0,-129.0,-130.0,-132.0,-142.0,-153.0,-165.0,-170.0,-170.0,-165.0,-138.0,-100.0,-85.0,-70.0,-67.0,-70.0,-74.0,-83.0,-90.0,-102.0,-114.0,-118.0,-116.0,-112.0,-98.0,-73.0,-29.0,-6.0,2.0,1.0,-13.0,-38.0,-58.0,-64.0,-66.0,-65.0,-56.0,-49.0,-42.0,-41.0,-46.0
38.0,37.0,37.0,37.0,37.0,37.0,37.0,36.0,36.0,36.0,35.0,34.0,31.0,28.0,26.0,24.0,18.0,8.0,-15.0,-36.0,-64.0,-81.0,-86.0,-56.0,-37.0,-14.0,5.0,19.0,24.0,21.0,11.0,-13.0,-44.0,-64.0,-83.0,-96.0,-113.0,-116.0,-88.0,-59.0,-37.0,0.0,21.0,49.0,65.0,72.0,71.0,67.0,62.0,58.0,51.0,45.0,39.0
