-224.0,-222.0,-221.0,-219.0,-218.0,-215.0,-214.0,-216.0,-220.0,-237.0,-263.0,-305.0,-338.0,-380.0,-405.0,-411.0,-414.0,-405.0,-379.0,-356.0,-321.0,-286.0,-258.0,-215.0,-178.0,-138.0,-115.0,-98.0,-97.0,-105.0,-113.0,-121.0,-135.0,-142.0,-153.0,-165.0,-172.0,-180.0,-185.0,-192.0,-195.0,-199.0,-203.0,-208.0,-212.0,-216.0,-217.0,-218.0,-220.0,-221.0,-221.0,-221.0,-220.0,-220.0,-220.0,-220.0,-221.0,-222.0,-222.0,-222.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0,-224.0
52.0,52.0,52.0,52.0,52.0,52.0,52.0,56.0,60.0,67.0,72.0,69.0,61.0,36.0,-2.0,-31.0,-61.0,-85.0,-115.0,-134.0,-158.0,-173.0,-177.0,-178.0,-178.0,-169.0,-150.0,-115.0,-79.0,-53.0,-27.0,-12.0,7.0,16.0,24.0,28.0,29.0,31.0,32.0,32.0,32.0,33.0,32.0,33.0,34.0,34.0,35.0,35.0,34.0,34.0,34.0,33.0,33.0,34.0,33.0,32.0,32.0,31.0,30.0,30.0,29.0,28.0,27.0,27.0,27.0,27.0,27.0,26.0,25.0,24.0
