-393.0,-393.0,-393.0,-392.0,-391.0,-391.0,-391.0,-391.0,-391.0,-391.0,-390.0,-389.0,-389.0,-388.0,-387.0,-386.0,-386.0,-386.0,-386.0,-386.0,-386.0,-385.0,-383.0,-375.0,-356.0,-304.0,-257.0,-217.0,-208.0,-226.0,-255.0,-297.0,-331.0,-352.0,-362.0,-356.0,-341.0,-317.0,-263.0,-191.0,-143.0,-121.0,-119.0,-122.0,-124.0,-128.0,-130.0,-130.0,-132.0,-135.0,-135.0,-135.0,-136.0,-136.0,-137.0,-138.0,-140.0,-140.0,-140.0,-140.0,-140.0,-142.0,-142.0,-141.0,-143.0,-144.0,-143.0,-143.0,-145.0
-10.0,-9.0,-8.0,-7.0,-6.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,-2.0,-1.0,0.0,2.0,5.0,10.0,14.0,20.0,20.0,18.0,12.0,-7.0,-31.0,-71.0,-106.0,-114.0,-113.0,-117.0,-116.0,-117.0,-122.0,-121.0,-116.0,-112.0,-112.0,-113.0,-113.0,-111.0,-111.0,-111.0,-111.0,-111.0,-111.0,-110.0,-109.0,-109.0,-108.0,-108.0,-108.0,-107.0,-106.0,-106.0,-106.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0
