-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,-188.0,-188.0,-188.0,-184.0,-179.0,-177.0,-177.0,-179.0,-179.0,-179.0,-179.0,-179.0,-180.0,-181.0,-181.0,-182.0,-182.0,-181.0,-181.0,-181.0,-181.0,-182.0,-183.0,-182.0,-182.0,-182.0,-182.0,-182.0,-182.0,-182.0,-182.0,-182.0,-182.0,-182.0,-182.0,-181.0,-181.0,-181.0,-181.0,-181.0,-181.0,-181.0,-181.0,-181.0,-181.0,-181.0,-181.0,-181.0,-181.0,-181.0,-181.0,-181.0,-181.0,-181.0,-181.0,-181.0,-181.0,-181.0
39.0,39.0,39.0,38.0,36.0,34.0,30.0,22.0,2.0,-44.0,-75.0,-98.0,-104.0,-108.0,-110.0,-110.0,-109.0,-108.0,-107.0,-105.0,-104.0,-104.0,-103.0,-103.0,-103.0,-102.0,-101.0,-100.0,-99.0,-98.0,-98.0,-98.0,-98.0,-97.0,-97.0,-97.0,-97.0,-97.0,-97.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-96.0,-95.0,-94.0,-94.0,-94.0,-94.0,-94.0,-94.0,-94.0,-94.0,-94.0,-94.0,-94.0,-94.0
