-247.0,-247.0,-247.0,-247.0,-247.0,-247.0,-246.0,-245.0,-244.0,-244.0,-243.0,-242.0,-241.0,-240.0,-239.0,-238.0,-237.0,-236.0,-235.0,-235.0,-234.0,-234.0,-235.0,-237.0,-240.0,-243.0,-245.0,-247.0,-249.0,-251.0,-253.0,-255.0,-256.0,-257.0,-257.0,-258.0,-257.0,-259.0,-260.0,-260.0,-261.0,-261.0,-262.0,-263.0,-263.0,-261.0,-258.0,-253.0,-246.0,-241.0,-237.0,-234.0,-235.0,-238.0,-245.0,-256.0,-267.0,-280.0,-285.0,-290.0,-294.0,-295.0,-296.0,-300.0,-302.0,-307.0,-311.0,-309.0,-309.0,-308.0,-304.0,-301.0,-296.0,-291.0,-283.0,-276.0,-267.0,-262.0,-253.0,-245.0,-240.0,-234.0,-232.0,-230.0,-226.0,-222.0,-222.0,-223.0,-226.0,-233.0,-240.0,-249.0,-253.0,-260.0,-267.0,-271.0,-275.0,-278.0,-282.0,-286.0,-289.0,-290.0,-293.0,-292.0,-290.0,-289.0,-286.0,-283.0,-281.0,-278.0,-274.0,-271.0,-268.0,-264.0,-262.0,-260.0,-258.0,-255.0,-256.0,-256.0,-255.0,-254.0,-255.0,-255.0,-255.0,-254.0,-254.0,-255.0,-254.0,-253.0,-253.0,-253.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-251.0,-250.0,-250.0,-250.0,-250.0,-250.0,-250.0,-250.0,-250.0,-250.0,-251.0,-250.0,-249.0,-250.0,-250.0,-250.0,-251.0,-250.0,-250.0,-253.0,-255.0,-255.0,-254.0,-254.0,-254.0,-254.0,-254.0,-254.0,-253.0,-253.0,-253.0,-251.0,-251.0,-251.0,-250.0,-250.0,-251.0,-251.0,-250.0,-250.0,-250.0,-250.0,-250.0,-250.0,-250.0,-250.0,-249.0,-248.0,-248.0
-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-19.0,-19.0,-19.0,-19.0,-19.0,-18.0,-17.0,-17.0,-17.0,-18.0,-20.0,-21.0,-20.0,-22.0,-24.0,-25.0,-26.0,-28.0,-29.0,-30.0,-31.0,-33.0,-34.0,-35.0,-35.0,-35.0,-35.0,-33.0,-28.0,-24.0,-14.0,-8.0,-5.0,-5.0,-6.0,-5.0,1.0,6.0,7.0,9.0,8.0,1.0,-4.0,-8.0,-12.0,-17.0,-19.0,-23.0,-27.0,-31.0,-35.0,-39.0,-45.0,-51.0,-55.0,-57.0,-59.0,-60.0,-63.0,-66.0,-70.0,-76.0,-82.0,-87.0,-90.0,-95.0,-102.0,-112.0,-118.0,-122.0,-123.0,-125.0,-121.0,-116.0,-114.0,-107.0,-102.0,-99.0,-96.0,-94.0,-88.0,-85.0,-82.0,-78.0,-74.0,-71.0,-67.0,-66.0,-64.0,-62.0,-61.0,-60.0,-58.0,-57.0,-56.0,-55.0,-55.0,-53.0,-51.0,-50.0,-49.0,-48.0,-47.0,-46.0,-45.0,-44.0,-44.0,-44.0,-43.0,-42.0,-41.0,-40.0,-39.0,-38.0,-37.0,-36.0,-35.0,-34.0,-34.0,-33.0,-33.0,-32.0,-31.0,-30.0,-30.0,-29.0,-28.0,-27.0,-26.0,-25.0,-24.0,-22.0,-20.0,-18.0,-18.0,-15.0,-13.0,-9.0,-5.0,5.0,12.0,13.0,11.0,10.0,9.0,9.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0
