-281.0,-281.0,-281.0,-281.0,-281.0,-281.0,-281.0,-281.0,-281.0,-281.0,-280.0,-280.0,-280.0,-280.0,-279.0,-279.0,-279.0,-278.0,-278.0,-278.0,-276.0,-275.0,-276.0,-275.0,-272.0,-272.0,-271.0,-268.0,-265.0,-263.0,-262.0,-261.0,-262.0,-263.0,-264.0,-264.0,-263.0,-263.0,-264.0,-266.0,-267.0,-268.0,-268.0,-270.0,-270.0,-270.0,-270.0,-270.0,-269.0,-269.0,-268.0,-267.0,-266.0,-265.0,-263.0,-264.0,-262.0,-260.0,-257.0,-253.0,-248.0,-245.0,-238.0,-232.0,-228.0,-223.0,-219.0,-214.0,-213.0,-209.0,-208.0,-209.0,-209.0,-211.0,-212.0,-213.0,-215.0,-218.0,-219.0,-222.0,-227.0,-233.0,-239.0,-248.0,-259.0,-266.0,-276.0,-280.0,-282.0,-284.0,-288.0,-289.0,-290.0,-292.0,-292.0,-291.0,-289.0,-289.0,-288.0,-288.0,-287.0,-286.0,-284.0,-284.0,-284.0,-283.0,-283.0,-282.0,-282.0,-282.0,-280.0,-280.0,-279.0,-279.0,-279.0,-279.0,-279.0,-278.0,-278.0
-4.0,-4.0,-4.0,-3.0,-3.0,-3.0,-2.0,-0.0,1.0,3.0,4.0,4.0,4.0,4.0,3.0,1.0,-2.0,-8.0,-18.0,-28.0,-37.0,-41.0,-52.0,-65.0,-76.0,-80.0,-89.0,-106.0,-114.0,-119.0,-125.0,-133.0,-137.0,-141.0,-142.0,-141.0,-138.0,-135.0,-131.0,-121.0,-115.0,-107.0,-98.0,-87.0,-79.0,-74.0,-69.0,-66.0,-63.0,-61.0,-59.0,-57.0,-57.0,-57.0,-56.0,-56.0,-54.0,-53.0,-54.0,-54.0,-54.0,-57.0,-61.0,-62.0,-61.0,-63.0,-67.0,-73.0,-79.0,-88.0,-92.0,-95.0,-98.0,-104.0,-107.0,-111.0,-113.0,-115.0,-116.0,-117.0,-118.0,-117.0,-117.0,-117.0,-117.0,-116.0,-115.0,-114.0,-111.0,-109.0,-107.0,-107.0,-107.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-111.0,-111.0,-111.0,-112.0,-113.0,-113.0,-114.0,-114.0,-114.0,-113.0,-113.0,-113.0,-113.0,-112.0,-112.0,-112.0,-112.0,-112.0
