-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-18.0,-20.0,-28.0,-37.0,-39.0,-28.0,5.0,36.0,73.0,92.0,97.0,99.0,101.0,104.0,98.0,72.0,60.0,68.0,72.0,75.0,77.0,72.0,51.0,27.0,4.0,3.0,23.0,50.0,70.0,84.0,88.0,83.0,78.0,69.0,60.0,49.0,41.0,35.0,33.0,28.0,25.0,22.0,21.0,21.0
72.0,71.0,71.0,72.0,72.0,72.0,72.0,71.0,70.0,70.0,70.0,71.0,74.0,76.0,75.0,72.0,74.0,91.0,105.0,120.0,122.0,118.0,112.0,99.0,69.0,20.0,-64.0,-94.0,-103.0,-107.0,-99.0,-71.0,-43.0,-3.0,16.0,19.0,11.0,14.0,27.0,35.0,38.0,33.0,33.0,34.0,34.0,35.0,36.0,36.0,38.0,40.0,41.0,40.0,38.0,38.0,39.0
