-121.0,-121.0,-121.0,-121.0,-121.0,-121.0,-121.0,-121.0,-121.0,-121.0,-121.0,-121.0,-121.0,-121.0,-120.0,-119.0,-119.0,-117.0,-112.0,-108.0,-103.0,-103.0,-101.0,-97.0,-97.0,-97.0,-94.0,-94.0,-97.0,-104.0,-104.0,-96.0,-80.0,-64.0,-45.0,-37.0,-45.0,-75.0,-90.0,-86.0,-74.0,-51.0,-28.0,-17.0,-20.0,-36.0,-72.0,-94.0,-111.0,-120.0,-122.0,-121.0,-120.0,-119.0,-118.0,-117.0,-116.0,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0
68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,72.0,78.0,88.0,101.0,105.0,97.0,75.0,28.0,-28.0,-64.0,-71.0,-58.0,-30.0,-2.0,41.0,74.0,93.0,114.0,122.0,125.0,114.0,88.0,70.0,63.0,70.0,82.0,90.0,75.0,47.0,3.0,-16.0,-14.0,-15.0,-16.0,-15.0,-14.0,-14.0,-12.0,-11.0,-12.0,-12.0,-12.0,-12.0,-11.0,-10.0,-10.0,-10.0,-10.0
