-115.0,-115.0,-115.0,-114.0,-114.0,-113.0,-112.0,-111.0,-110.0,-108.0,-107.0,-105.0,-102.0,-100.0,-101.0,-104.0,-103.0,-95.0,-75.0,-58.0,-34.0,-19.0,-12.0,-26.0,-44.0,-66.0,-75.0,-80.0,-77.0,-63.0,-49.0,-26.0,-8.0,-1.0,-0.0,-2.0,-4.0,-5.0,-8.0,-9.0,-9.0,-9.0,-9.0,-9.0
70.0,71.0,72.0,72.0,72.0,72.0,72.0,71.0,71.0,71.0,71.0,72.0,75.0,77.0,79.0,79.0,81.0,82.0,85.0,89.0,93.0,94.0,89.0,68.0,38.0,2.0,-2.0,-5.0,-13.0,-24.0,-26.0,-28.0,-33.0,-33.0,-32.0,-33.0,-34.0,-34.0,-35.0,-36.0,-35.0,-35.0,-36.0,-37.0
