-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-132.0,-131.0,-133.0,-135.0,-135.0,-131.0,-127.0,-123.0,-113.0,-105.0,-97.0,-91.0,-90.0,-90.0,-88.0,-81.0,-70.0,-46.0,-24.0,-16.0,-22.0,-41.0,-67.0,-72.0,-62.0,-42.0,-25.0,-10.0,-11.0,-27.0,-48.0,-77.0,-94.0,-99.0,-104.0,-104.0,-103.0,-102.0,-100.0,-100.0,-99.0,-100.0
83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,85.0,92.0,98.0,101.0,93.0,50.0,8.0,-31.0,-34.0,-22.0,6.0,37.0,72.0,85.0,98.0,108.0,115.0,112.0,103.0,85.0,73.0,62.0,61.0,67.0,76.0,75.0,55.0,36.0,10.0,6.0,6.0,6.0,9.0,11.0,12.0,14.0,14.0,13.0,13.0,12.0,12.0
