-48.0,-48.0,-48.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,-48.0,-46.0,-41.0,-35.0,-29.0,-25.0,-23.0,-22.0,-23.0,-29.0,-39.0,-50.0,-57.0,-60.0,-62.0,-63.0,-63.0,-63.0,-63.0,-63.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0
82.0,81.0,80.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,80.0,84.0,90.0,96.0,103.0,112.0,122.0,126.0,125.0,117.0,91.0,59.0,29.0,9.0,-3.0,-18.0,-24.0,-26.0,-26.0,-26.0,-25.0,-24.0,-24.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0
