-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-45.0,-46.0,-49.0,-47.0,-37.0,-30.0,-43.0,-67.0,-101.0,-131.0,-145.0,-145.0,-136.0,-112.0,-78.0,-53.0,-31.0,-20.0,-11.0,-11.0,-14.0,-17.0,-19.0,-21.0,-21.0,-19.0
53.0,53.0,53.0,52.0,52.0,52.0,51.0,51.0,51.0,51.0,51.0,51.0,50.0,49.0,46.0,44.0,52.0,72.0,94.0,103.0,107.0,93.0,67.0,22.0,-14.0,-51.0,-71.0,-74.0,-64.0,-56.0,-48.0,-44.0,-42.0,-40.0,-40.0,-41.0,-41.0,-40.0
