-119.0,-119.0,-119.0,-119.0,-119.0,-119.0,-119.0,-119.0,-119.0,-120.0,-120.0,-121.0,-121.0,-121.0,-122.0,-122.0,-121.0,-120.0,-120.0,-122.0,-121.0,-116.0,-120.0,-120.0,-116.0,-115.0,-111.0,-108.0,-101.0,-90.0,-79.0,-65.0,-53.0,-34.0,-19.0,-12.0,-10.0,-18.0,-41.0,-66.0,-109.0,-129.0,-122.0,-94.0,-70.0,-39.0,-22.0,-17.0,-23.0,-30.0,-37.0,-42.0,-46.0,-48.0
97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,96.0,96.0,95.0,94.0,96.0,101.0,114.0,124.0,132.0,130.0,106.0,44.0,-11.0,-66.0,-70.0,-42.0,-16.0,33.0,74.0,86.0,84.0,69.0,13.0,-38.0,-93.0,-86.0,-60.0,-25.0,2.0,29.0,39.0,42.0,42.0,42.0,41.0,41.0,43.0,42.0,45.0,48.0,48.0,50.0,51.0
