-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-72.0,-81.0,-91.0,-97.0,-86.0,-58.0,-21.0,9.0,53.0,80.0,105.0,110.0,94.0,64.0,44.0,26.0,19.0,14.0,13.0,13.0
98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,99.0,101.0,103.0,102.0,85.0,42.0,-30.0,-92.0,-123.0,-137.0,-134.0,-117.0,-89.0,-37.0,27.0,61.0,91.0,107.0,120.0,123.0,123.0,122.0,119.0
