-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-57.0,-57.0,-56.0,-51.0,-45.0,-44.0,-47.0,-46.0,-49.0,-46.0,-43.0,-39.0,-37.0,-30.0,-20.0,-2.0,21.0,30.0,35.0,31.0,19.0,14.0,12.0,9.0,8.0,7.0,5.0,2.0,-0.0,-4.0,-7.0
77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,78.0,81.0,90.0,97.0,98.0,61.0,16.0,-41.0,-61.0,-66.0,-63.0,-49.0,-32.0,2.0,39.0,56.0,62.0,59.0,44.0,17.0,-26.0,-36.0,-34.0,-37.0,-37.0,-33.0,-32.0,-32.0,-31.0,-30.0,-31.0
