-123.0,-123.0,-123.0,-123.0,-123.0,-123.0,-123.0,-123.0,-123.0,-123.0,-123.0,-123.0,-123.0,-123.0,-123.0,-123.0,-123.0,-123.0,-123.0,-123.0,-123.0,-123.0,-123.0,-123.0,-123.0,-123.0,-123.0,-123.0,-123.0,-123.0,-123.0,-123.0,-122.0,-122.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-124.0,-124.0,-130.0,-130.0,-134.0,-134.0,-143.0,-143.0,-154.0,-154.0,-162.0,-162.0,-174.0,-174.0,-183.0,-183.0,-194.0,-194.0,-200.0,-200.0,-207.0,-207.0,-211.0,-211.0,-214.0,-214.0,-217.0,-217.0,-218.0,-218.0,-219.0,-219.0,-219.0,-219.0,-218.0,-218.0,-217.0,-217.0,-216.0,-216.0,-216.0,-216.0,-215.0,-215.0,-214.0,-214.0,-214.0,-214.0,-215.0,-215.0,-215.0,-215.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0,-216.0
-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-188.0,-189.0,-189.0,-188.0,-188.0,-186.0,-186.0,-182.0,-182.0,-171.0,-171.0,-161.0,-161.0,-145.0,-145.0,-128.0,-128.0,-116.0,-116.0,-100.0,-100.0,-87.0,-87.0,-72.0,-72.0,-62.0,-62.0,-50.0,-50.0,-41.0,-41.0,-32.0,-32.0,-25.0,-25.0,-20.0,-20.0,-14.0,-14.0,-11.0,-11.0,-8.0,-8.0,-6.0,-6.0,-5.0,-5.0,-5.0,-5.0,-7.0,-7.0,-8.0,-8.0,-10.0,-10.0,-12.0,-12.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0
