-218.0,-218.0,-217.0,-217.0,-216.0,-216.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-214.0,-214.0,-214.0,-214.0,-214.0,-214.0,-214.0,-214.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-216.0,-216.0,-218.0,-218.0,-220.0,-220.0,-220.0,-220.0,-217.0,-217.0,-209.0,-209.0,-202.0,-202.0,-191.0,-191.0,-182.0,-182.0,-170.0,-170.0,-158.0,-158.0,-141.0,-141.0,-129.0,-129.0,-107.0,-107.0,-85.0,-85.0,-66.0,-66.0,-53.0,-53.0,-55.0,-55.0,-65.0,-65.0,-72.0,-72.0,-73.0,-73.0,-70.0,-70.0,-69.0,-69.0,-72.0,-72.0,-76.0,-76.0,-81.0,-81.0,-82.0,-82.0,-81.0,-81.0,-80.0,-80.0,-80.0,-80.0,-79.0,-79.0,-80.0,-80.0,-81.0,-81.0,-81.0,-81.0,-82.0,-82.0,-83.0,-83.0,-83.0,-83.0,-84.0,-84.0,-84.0,-84.0,-84.0,-84.0,-85.0,-85.0,-85.0,-85.0,-85.0,-85.0,-84.0,-84.0,-84.0,-84.0,-85.0,-85.0,-85.0,-85.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-86.0,-87.0,-87.0,-87.0,-87.0,-88.0,-88.0,-89.0,-89.0,-89.0,-89.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-90.0,-91.0,-91.0,-92.0,-92.0
-90.0,-90.0,-90.0,-90.0,-91.0,-91.0,-92.0,-92.0,-92.0,-92.0,-92.0,-92.0,-92.0,-92.0,-92.0,-92.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-94.0,-94.0,-97.0,-97.0,-102.0,-102.0,-108.0,-108.0,-111.0,-111.0,-116.0,-116.0,-122.0,-122.0,-132.0,-132.0,-141.0,-141.0,-154.0,-154.0,-165.0,-165.0,-178.0,-178.0,-187.0,-187.0,-200.0,-200.0,-212.0,-212.0,-221.0,-221.0,-228.0,-228.0,-228.0,-228.0,-225.0,-225.0,-224.0,-224.0,-224.0,-224.0,-226.0,-226.0,-229.0,-229.0,-229.0,-229.0,-227.0,-227.0,-225.0,-225.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-223.0,-223.0,-222.0,-222.0,-222.0,-222.0,-222.0,-222.0,-221.0,-221.0,-221.0,-221.0,-221.0,-221.0,-221.0,-221.0,-221.0,-221.0,-221.0,-221.0,-221.0,-221.0,-221.0,-221.0,-222.0,-222.0,-223.0,-223.0,-223.0,-223.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-224.0,-225.0,-225.0,-226.0,-226.0,-227.0,-227.0,-227.0,-227.0,-227.0,-227.0,-227.0,-227.0,-227.0,-227.0,-227.0,-227.0,-227.0,-227.0,-227.0,-227.0,-227.0,-227.0,-227.0,-227.0,-227.0,-227.0,-227.0,-227.0,-227.0,-227.0
