-156.0,-156.0,-158.0,-158.0,-160.0,-160.0,-165.0,-165.0,-172.0,-172.0,-182.0,-182.0,-192.0,-192.0,-209.0,-209.0,-221.0,-221.0,-227.0,-227.0,-231.0,-231.0,-232.0,-232.0,-229.0,-229.0,-225.0,-225.0,-217.0,-217.0,-210.0,-210.0,-200.0,-200.0,-193.0,-193.0,-178.0,-178.0,-168.0,-168.0,-162.0,-162.0,-151.0,-151.0,-148.0,-148.0,-149.0,-149.0,-147.0,-147.0,-147.0,-147.0,-149.0,-149.0,-150.0,-150.0,-151.0,-151.0,-153.0,-153.0,-154.0,-154.0,-153.0,-153.0,-154.0,-154.0,-152.0,-152.0,-150.0,-150.0,-149.0,-149.0,-145.0,-145.0,-141.0,-141.0,-137.0,-137.0,-134.0,-134.0,-133.0,-133.0,-133.0,-133.0,-135.0,-135.0,-135.0,-135.0,-143.0,-143.0,-152.0,-152.0,-160.0,-160.0,-169.0,-169.0,-182.0,-182.0,-193.0,-193.0,-198.0,-198.0,-199.0,-199.0,-195.0,-195.0,-182.0,-182.0,-171.0,-171.0,-159.0,-159.0,-149.0,-149.0,-143.0,-143.0,-135.0,-135.0,-127.0,-127.0,-113.0,-113.0,-107.0,-107.0,-105.0,-105.0,-103.0,-103.0,-102.0,-102.0,-102.0,-102.0,-106.0,-106.0,-106.0,-106.0,-108.0,-108.0,-110.0,-110.0,-110.0,-110.0,-108.0,-108.0,-110.0,-110.0,-111.0,-111.0,-110.0,-110.0,-112.0,-112.0,-110.0,-110.0,-110.0,-110.0,-112.0,-112.0,-112.0,-112.0,-113.0,-113.0,-116.0,-116.0,-115.0,-115.0,-116.0,-116.0
-164.0,-164.0,-164.0,-164.0,-163.0,-163.0,-162.0,-162.0,-161.0,-161.0,-160.0,-160.0,-158.0,-158.0,-158.0,-158.0,-162.0,-162.0,-164.0,-164.0,-166.0,-166.0,-170.0,-170.0,-177.0,-177.0,-184.0,-184.0,-192.0,-192.0,-198.0,-198.0,-207.0,-207.0,-208.0,-208.0,-204.0,-204.0,-200.0,-200.0,-196.0,-196.0,-188.0,-188.0,-179.0,-179.0,-173.0,-173.0,-168.0,-168.0,-162.0,-162.0,-162.0,-162.0,-162.0,-162.0,-163.0,-163.0,-167.0,-167.0,-170.0,-170.0,-176.0,-176.0,-186.0,-186.0,-194.0,-194.0,-204.0,-204.0,-220.0,-220.0,-234.0,-234.0,-246.0,-246.0,-266.0,-266.0,-275.0,-275.0,-284.0,-284.0,-297.0,-297.0,-312.0,-312.0,-317.0,-317.0,-321.0,-321.0,-322.0,-322.0,-319.0,-319.0,-310.0,-310.0,-296.0,-296.0,-274.0,-274.0,-258.0,-258.0,-250.0,-250.0,-248.0,-248.0,-247.0,-247.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-244.0,-244.0,-241.0,-241.0,-231.0,-231.0,-217.0,-217.0,-214.0,-214.0,-215.0,-215.0,-215.0,-215.0,-213.0,-213.0,-213.0,-213.0,-214.0,-214.0,-214.0,-214.0,-214.0,-214.0,-214.0,-214.0,-214.0,-214.0,-214.0,-214.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-215.0,-216.0,-216.0,-216.0,-216.0,-217.0,-217.0
