-209.0,-209.0,-209.0,-209.0,-210.0,-210.0,-212.0,-212.0,-217.0,-217.0,-225.0,-225.0,-236.0,-236.0,-243.0,-243.0,-248.0,-248.0,-246.0,-246.0,-241.0,-241.0,-233.0,-233.0,-220.0,-220.0,-205.0,-205.0,-193.0,-193.0,-177.0,-177.0,-166.0,-166.0,-157.0,-157.0,-151.0,-151.0,-147.0,-147.0,-149.0,-149.0,-155.0,-155.0,-162.0,-162.0,-172.0,-172.0,-178.0,-178.0,-186.0,-186.0,-196.0,-196.0,-203.0,-203.0,-209.0,-209.0,-213.0,-213.0,-214.0,-214.0,-214.0,-214.0,-213.0,-213.0,-212.0,-212.0,-211.0,-211.0,-211.0,-211.0,-209.0,-209.0,-208.0,-208.0,-206.0,-206.0,-204.0,-204.0,-201.0,-201.0,-198.0,-198.0,-196.0,-196.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-196.0,-196.0,-201.0,-201.0,-204.0,-204.0,-210.0,-210.0,-218.0,-218.0,-234.0,-234.0,-251.0,-251.0,-263.0,-263.0,-270.0,-270.0,-275.0,-275.0,-272.0,-272.0,-266.0,-266.0,-255.0,-255.0,-245.0,-245.0,-236.0,-236.0,-222.0,-222.0,-206.0,-206.0,-195.0,-195.0,-185.0,-185.0,-175.0,-175.0,-163.0,-163.0,-154.0,-154.0,-147.0,-147.0,-143.0,-143.0,-138.0,-138.0,-140.0,-140.0,-140.0,-140.0,-139.0,-139.0,-141.0,-141.0,-145.0,-145.0,-145.0,-145.0,-146.0,-146.0,-147.0,-147.0,-147.0,-147.0,-147.0,-147.0,-147.0,-147.0,-148.0,-148.0,-149.0,-149.0,-150.0,-150.0,-151.0,-151.0,-152.0,-152.0,-152.0,-152.0,-153.0,-153.0,-154.0,-154.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-156.0,-156.0,-156.0,-156.0,-155.0,-155.0
-209.0,-209.0,-209.0,-209.0,-207.0,-207.0,-205.0,-205.0,-201.0,-201.0,-196.0,-196.0,-190.0,-190.0,-187.0,-187.0,-186.0,-186.0,-187.0,-187.0,-188.0,-188.0,-190.0,-190.0,-193.0,-193.0,-196.0,-196.0,-198.0,-198.0,-199.0,-199.0,-199.0,-199.0,-200.0,-200.0,-201.0,-201.0,-199.0,-199.0,-198.0,-198.0,-197.0,-197.0,-196.0,-196.0,-195.0,-195.0,-194.0,-194.0,-191.0,-191.0,-188.0,-188.0,-187.0,-187.0,-185.0,-185.0,-184.0,-184.0,-185.0,-185.0,-186.0,-186.0,-188.0,-188.0,-190.0,-190.0,-194.0,-194.0,-197.0,-197.0,-202.0,-202.0,-205.0,-205.0,-213.0,-213.0,-222.0,-222.0,-234.0,-234.0,-246.0,-246.0,-253.0,-253.0,-258.0,-258.0,-261.0,-261.0,-265.0,-265.0,-264.0,-264.0,-256.0,-256.0,-249.0,-249.0,-244.0,-244.0,-238.0,-238.0,-227.0,-227.0,-221.0,-221.0,-219.0,-219.0,-218.0,-218.0,-218.0,-218.0,-220.0,-220.0,-222.0,-222.0,-225.0,-225.0,-228.0,-228.0,-230.0,-230.0,-234.0,-234.0,-237.0,-237.0,-239.0,-239.0,-242.0,-242.0,-244.0,-244.0,-245.0,-245.0,-246.0,-246.0,-248.0,-248.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0,-249.0
