-184.0,-184.0,-178.0,-178.0,-173.0,-173.0,-162.0,-162.0,-150.0,-150.0,-130.0,-130.0,-116.0,-116.0,-110.0,-110.0,-104.0,-104.0,-104.0,-104.0,-101.0,-101.0,-92.0,-92.0,-82.0,-82.0,-75.0,-75.0,-57.0,-57.0,-45.0,-45.0,-47.0,-47.0,-30.0,-30.0,-14.0,-14.0,-14.0,-14.0,-1.0,-1.0,1.0,1.0,-10.0,-10.0,-9.0,-9.0,-9.0,-9.0,-11.0,-11.0,-18.0,-18.0,-13.0,-13.0,-5.0,-5.0,-11.0,-11.0,-16.0,-16.0,-17.0,-17.0,-20.0,-20.0,-19.0,-19.0,-26.0,-26.0,-27.0,-27.0,-16.0,-16.0,-9.0,-9.0,-8.0,-8.0,-6.0,-6.0,-24.0,-24.0,-22.0,-22.0,11.0,11.0,-7.0,-7.0,-9.0,-9.0,-1.0,-1.0,-4.0,-4.0,-5.0,-5.0,-5.0,-5.0,-4.0,-4.0,-4.0,-4.0,-6.0,-6.0,-11.0,-11.0,-5.0,-5.0,-5.0,-5.0,-4.0,-4.0,-3.0,-3.0,-4.0,-4.0
-270.0,-270.0,-263.0,-263.0,-253.0,-253.0,-238.0,-238.0,-230.0,-230.0,-229.0,-229.0,-233.0,-233.0,-240.0,-240.0,-261.0,-261.0,-281.0,-281.0,-313.0,-313.0,-332.0,-332.0,-352.0,-352.0,-365.0,-365.0,-377.0,-377.0,-384.0,-384.0,-388.0,-388.0,-386.0,-386.0,-382.0,-382.0,-382.0,-382.0,-380.0,-380.0,-374.0,-374.0,-371.0,-371.0,-365.0,-365.0,-357.0,-357.0,-349.0,-349.0,-340.0,-340.0,-336.0,-336.0,-333.0,-333.0,-334.0,-334.0,-333.0,-333.0,-333.0,-333.0,-337.0,-337.0,-340.0,-340.0,-342.0,-342.0,-346.0,-346.0,-351.0,-351.0,-359.0,-359.0,-362.0,-362.0,-364.0,-364.0,-369.0,-369.0,-376.0,-376.0,-353.0,-353.0,-359.0,-359.0,-356.0,-356.0,-353.0,-353.0,-352.0,-352.0,-350.0,-350.0,-349.0,-349.0,-349.0,-349.0,-349.0,-349.0,-350.0,-350.0,-352.0,-352.0,-351.0,-351.0,-352.0,-352.0,-352.0,-352.0,-351.0,-351.0,-350.0,-350.0
