-210.0,-210.0,-209.0,-209.0,-211.0,-211.0,-216.0,-216.0,-220.0,-220.0,-218.0,-218.0,-204.0,-204.0,-186.0,-186.0,-166.0,-166.0,-160.0,-160.0,-149.0,-149.0,-145.0,-145.0,-144.0,-144.0,-137.0,-137.0,-133.0,-133.0,-131.0,-131.0,-131.0,-131.0,-131.0,-131.0,-131.0,-131.0,-130.0,-130.0,-129.0,-129.0,-124.0,-124.0,-120.0,-120.0,-115.0,-115.0,-113.0,-113.0,-112.0,-112.0,-109.0,-109.0,-107.0,-107.0,-104.0,-104.0,-98.0,-98.0,-95.0,-95.0,-91.0,-91.0,-87.0,-87.0,-81.0,-81.0,-76.0,-76.0,-68.0,-68.0,-64.0,-64.0,-58.0,-58.0,-54.0,-54.0,-53.0,-53.0,-64.0,-64.0,-64.0,-64.0,-63.0,-63.0,-67.0,-67.0,-66.0,-66.0,-67.0,-67.0,-69.0,-69.0,-71.0,-71.0,-70.0,-70.0,-71.0,-71.0,-72.0,-72.0,-71.0,-71.0,-71.0,-71.0,-72.0,-72.0,-72.0,-72.0,-73.0,-73.0,-73.0,-73.0,-74.0,-74.0,-74.0,-74.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-76.0,-76.0,-76.0,-76.0,-76.0,-76.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0
-1.0,-1.0,-3.0,-3.0,-14.0,-14.0,-31.0,-31.0,-70.0,-70.0,-110.0,-110.0,-169.0,-169.0,-209.0,-209.0,-248.0,-248.0,-265.0,-265.0,-282.0,-282.0,-288.0,-288.0,-293.0,-293.0,-298.0,-298.0,-305.0,-305.0,-310.0,-310.0,-309.0,-309.0,-310.0,-310.0,-311.0,-311.0,-311.0,-311.0,-313.0,-313.0,-320.0,-320.0,-323.0,-323.0,-328.0,-328.0,-331.0,-331.0,-333.0,-333.0,-337.0,-337.0,-339.0,-339.0,-343.0,-343.0,-349.0,-349.0,-351.0,-351.0,-353.0,-353.0,-355.0,-355.0,-358.0,-358.0,-361.0,-361.0,-366.0,-366.0,-367.0,-367.0,-370.0,-370.0,-371.0,-371.0,-372.0,-372.0,-374.0,-374.0,-374.0,-374.0,-375.0,-375.0,-376.0,-376.0,-376.0,-376.0,-375.0,-375.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0,-374.0
