-69.0,-69.0,-70.0,-70.0,-70.0,-70.0,-66.0,-66.0,-58.0,-58.0,-49.0,-49.0,-27.0,-27.0,-5.0,-5.0,13.0,13.0,27.0,27.0,46.0,46.0,48.0,48.0,42.0,42.0,36.0,36.0,2.0,2.0,-24.0,-24.0,-59.0,-59.0,-89.0,-89.0,-114.0,-114.0,-127.0,-127.0,-134.0,-134.0,-152.0,-152.0,-160.0,-160.0,-158.0,-158.0,-165.0,-165.0,-164.0,-164.0,-154.0,-154.0,-157.0,-157.0,-154.0,-154.0,-157.0,-157.0,-161.0,-161.0,-153.0,-153.0,-154.0,-154.0,-152.0,-152.0,-150.0,-150.0,-148.0,-148.0,-146.0,-146.0,-144.0,-144.0,-143.0,-143.0,-142.0,-142.0,-142.0,-142.0,-143.0,-143.0,-143.0,-143.0,-144.0,-144.0,-147.0,-147.0,-148.0,-148.0,-147.0,-147.0,-147.0,-147.0,-147.0,-147.0,-147.0,-147.0,-146.0,-146.0,-146.0,-146.0,-147.0,-147.0,-146.0,-146.0,-147.0,-147.0,-149.0,-149.0,-148.0,-148.0,-149.0,-149.0,-150.0,-150.0,-150.0,-150.0
-336.0,-336.0,-336.0,-336.0,-337.0,-337.0,-341.0,-341.0,-351.0,-351.0,-362.0,-362.0,-379.0,-379.0,-395.0,-395.0,-404.0,-404.0,-416.0,-416.0,-417.0,-417.0,-412.0,-412.0,-408.0,-408.0,-403.0,-403.0,-397.0,-397.0,-391.0,-391.0,-382.0,-382.0,-373.0,-373.0,-353.0,-353.0,-326.0,-326.0,-293.0,-293.0,-237.0,-237.0,-201.0,-201.0,-164.0,-164.0,-143.0,-143.0,-126.0,-126.0,-113.0,-113.0,-101.0,-101.0,-91.0,-91.0,-84.0,-84.0,-74.0,-74.0,-68.0,-68.0,-62.0,-62.0,-56.0,-56.0,-53.0,-53.0,-49.0,-49.0,-46.0,-46.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-42.0,-42.0,-41.0,-41.0,-41.0,-41.0,-43.0,-43.0,-41.0,-41.0,-39.0,-39.0,-40.0,-40.0,-43.0,-43.0,-43.0,-43.0,-44.0,-44.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-48.0,-48.0,-49.0,-49.0,-48.0,-48.0,-48.0,-48.0
