TIME,ELAPSED_SECONDS,PSTATE,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gyr_x,gyr_y,gyr_z,lin_x,lin_y,lin_z,eul_x,eul_y,eul_z,qua_w,qua_x,qua_y,qua_z
2071197.0,669.784692,1.0,-6.64,-4.75,-5.17,24.37,-4.75,30.37,0.44,-4.69,2.88,-0.011858423438942722,0.18775902475011708,0.14509702304963668,-121.54785831198569,3.541442893959926,44.7293144859979,0.3044,-0.8727,0.0309,0.3805
2071234.0,669.847455,1.0,-6.65,-5.08,-5.1,24.37,-6.56,28.25,1.94,-6.81,2.63,0.056509109374200506,-0.11035030085380386,0.007490366048768848,-121.40719542947478,3.4726557451993814,44.915244802076664,0.3043,-0.8721,0.0303,0.382
2071267.0,669.8575,1.0,-6.69,-4.96,-5.19,24.37,-6.56,28.25,-0.06,-8.63,4.56,0.11182368984719915,0.04007696745430002,-0.005571425297569377,-121.15010938852664,3.5299782811888885,45.26264916304815,0.3038,-0.871,0.0308,0.3848
2071304.0,669.888347,1.0,-6.83,-4.81,-4.94,23.69,-5.06,30.37,1.06,-8.31,4.5,-0.14248072855007,0.04968942668867968,0.10274201389114701,-120.89404187117353,3.7592774051414257,45.486212391208106,0.3043,-0.8699,0.0328,0.3866
2071339.0,669.913277,1.0,-6.58,-4.97,-5.73,24.75,-5.06,29.87,1.25,-16.37,8.81,0.7000112584665379,0.3089987790827855,-0.20557772376584715,-120.45410373713348,3.873932556571698,46.083279148130536,0.3037,-0.868,0.0338,0.3914
2071373.0,669.980665,1.0,-7.01,-4.57,-4.55,24.75,-5.06,29.87,-3.81,-17.31,6.06,-0.3945060552587081,0.05057402712737394,0.2898591942638369,-120.04002661398825,3.805139007503523,46.744081927482135,0.302,-0.8662,0.0332,0.3967
2071406.0,669.98728,1.0,-6.95,-4.78,-4.96,24.37,-6.25,29.06,0.81,-7.25,2.0,0.043113275675144,0.1007199783158031,0.02194271099903311,-119.74257704437856,3.793673550039814,47.11885074218369,0.3018,-0.8649,0.0331,0.3997
2071443.0,670.033255,1.0,-6.94,-4.8,-4.76,25.5,-6.25,28.69,-1.44,-3.13,-1.25,-0.05740175666760017,-0.025846966849543962,0.11865552370945487,-119.65132148129855,3.7478120989556993,47.26890777482772,0.3015,-0.8645,0.0327,0.4009
2071476.0,670.060345,1.0,-7.0,-5.08,-4.59,25.5,-6.25,28.69,2.06,-6.06,-0.06,-0.11237526074323823,-0.32049672944211005,0.02098938626574487,-119.51467199760062,3.724881599063971,47.36899357064292,0.3021,-0.8639,0.0325,0.4017
2071511.0,670.105196,1.0,-7.16,-4.94,-4.17,25.5,-6.56,29.06,-2.25,2.0,1.25,-0.5346710976996358,-0.41235272961067365,0.18364672432419304,-119.4919242535424,3.6675560000932936,47.46911772602086,0.3014,-0.8638,0.032,0.4025
