243.0,243.0,243.0,243.0,244.0,244.0,244.0,244.0,243.0,243.0,241.0,241.0,233.0,233.0,224.0,224.0,211.0,211.0,193.0,193.0,180.0,180.0,161.0,161.0,149.0,149.0,132.0,132.0,114.0,114.0,102.0,102.0,90.0,90.0,79.0,79.0,61.0,61.0,43.0,43.0,21.0,21.0,9.0,9.0,-2.0,-2.0,-10.0,-10.0,-25.0,-25.0,-40.0,-40.0,-49.0,-49.0,-60.0,-60.0,-59.0,-59.0,-61.0,-61.0,-64.0,-64.0,-64.0,-64.0,-66.0,-66.0,-63.0,-63.0,-57.0,-57.0,-52.0,-52.0,-42.0,-42.0,-33.0,-33.0,-25.0,-25.0,-20.0,-20.0,-16.0,-16.0,-13.0,-13.0,-12.0,-12.0,-12.0,-12.0,-11.0,-11.0,-8.0,-8.0,-5.0,-5.0,-2.0,-2.0,-2.0,-2.0,-1.0,-1.0,1.0,1.0,4.0,4.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0,10.0,10.0,12.0,12.0,13.0,13.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
-164.0,-164.0,-164.0,-164.0,-164.0,-164.0,-164.0,-164.0,-164.0,-164.0,-164.0,-164.0,-168.0,-168.0,-171.0,-171.0,-173.0,-173.0,-179.0,-179.0,-183.0,-183.0,-188.0,-188.0,-193.0,-193.0,-198.0,-198.0,-204.0,-204.0,-207.0,-207.0,-206.0,-206.0,-207.0,-207.0,-213.0,-213.0,-220.0,-220.0,-226.0,-226.0,-228.0,-228.0,-234.0,-234.0,-239.0,-239.0,-241.0,-241.0,-242.0,-242.0,-241.0,-241.0,-237.0,-237.0,-233.0,-233.0,-226.0,-226.0,-221.0,-221.0,-215.0,-215.0,-209.0,-209.0,-211.0,-211.0,-214.0,-214.0,-212.0,-212.0,-211.0,-211.0,-212.0,-212.0,-216.0,-216.0,-218.0,-218.0,-221.0,-221.0,-223.0,-223.0,-222.0,-222.0,-223.0,-223.0,-224.0,-224.0,-225.0,-225.0,-225.0,-225.0,-227.0,-227.0,-229.0,-229.0,-229.0,-229.0,-231.0,-231.0,-232.0,-232.0,-232.0,-232.0,-233.0,-233.0,-234.0,-234.0,-236.0,-236.0,-236.0,-236.0,-238.0,-238.0,-240.0,-240.0,-241.0,-241.0,-243.0,-243.0,-245.0,-245.0,-245.0,-245.0,-247.0,-247.0,-248.0,-248.0,-249.0,-249.0,-249.0,-249.0,-250.0,-250.0,-251.0,-251.0,-251.0,-251.0,-252.0,-252.0,-253.0,-253.0,-253.0,-253.0,-254.0,-254.0,-255.0,-255.0,-255.0,-255.0,-256.0,-256.0,-257.0,-257.0,-258.0,-258.0,-258.0,-258.0,-259.0,-259.0,-260.0,-260.0,-260.0,-260.0,-260.0,-260.0,-261.0,-261.0,-261.0,-261.0,-262.0,-262.0
