42.0,42.0,46.0,46.0,49.0,49.0,51.0,51.0,56.0,56.0,60.0,60.0,61.0,61.0,62.0,62.0,62.0,62.0,61.0,61.0,63.0,63.0,67.0,67.0,70.0,70.0,73.0,73.0,77.0,77.0,91.0,91.0,99.0,99.0,113.0,113.0,130.0,130.0,139.0,139.0,158.0,158.0,165.0,165.0,173.0,173.0,176.0,176.0,176.0,176.0,176.0,176.0,174.0,174.0,169.0,169.0,163.0,163.0,153.0,153.0,145.0,145.0,132.0,132.0,118.0,118.0,107.0,107.0,92.0,92.0,82.0,82.0,70.0,70.0,60.0,60.0,49.0,49.0,41.0,41.0,32.0,32.0,26.0,26.0,18.0,18.0,10.0,10.0,6.0,6.0,0.0,0.0,-0.0,0.0,-2.0,-2.0,-4.0,-4.0,-3.0,-3.0,-0.0,0.0,0.0,0.0,-0.0,0.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,11.0,11.0,10.0,10.0,10.0,10.0,11.0,11.0,10.0,10.0,11.0,11.0,13.0,13.0,12.0,12.0,11.0,11.0,13.0,13.0,13.0,13.0,11.0,11.0,12.0,12.0,13.0,13.0,12.0,12.0,11.0,11.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,13.0,13.0,13.0,13.0
-189.0,-189.0,-199.0,-199.0,-206.0,-206.0,-211.0,-211.0,-215.0,-215.0,-220.0,-220.0,-223.0,-223.0,-225.0,-225.0,-227.0,-227.0,-229.0,-229.0,-229.0,-229.0,-228.0,-228.0,-225.0,-225.0,-218.0,-218.0,-209.0,-209.0,-191.0,-191.0,-173.0,-173.0,-151.0,-151.0,-124.0,-124.0,-109.0,-109.0,-84.0,-84.0,-70.0,-70.0,-55.0,-55.0,-41.0,-41.0,-30.0,-30.0,-14.0,-14.0,-4.0,-4.0,10.0,10.0,18.0,18.0,26.0,26.0,33.0,33.0,40.0,40.0,43.0,43.0,45.0,45.0,45.0,45.0,42.0,42.0,41.0,41.0,41.0,41.0,36.0,36.0,33.0,33.0,34.0,34.0,35.0,35.0,35.0,35.0,39.0,39.0,42.0,42.0,45.0,45.0,47.0,47.0,49.0,49.0,50.0,50.0,52.0,52.0,53.0,53.0,54.0,54.0,55.0,55.0,55.0,55.0,55.0,55.0,56.0,56.0,56.0,56.0,56.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,56.0,56.0,56.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
