21.0,21.0,22.0,22.0,24.0,24.0,25.0,25.0,28.0,28.0,31.0,31.0,40.0,40.0,57.0,57.0,75.0,75.0,89.0,89.0,115.0,115.0,130.0,130.0,142.0,142.0,155.0,155.0,158.0,158.0,158.0,158.0,154.0,154.0,146.0,146.0,137.0,137.0,128.0,128.0,116.0,116.0,110.0,110.0,102.0,102.0,95.0,95.0,87.0,87.0,81.0,81.0,79.0,79.0,75.0,75.0,72.0,72.0,69.0,69.0,66.0,66.0,63.0,63.0,60.0,60.0,58.0,58.0,53.0,53.0,50.0,50.0,46.0,46.0,43.0,43.0,38.0,38.0,35.0,35.0,32.0,32.0,31.0,31.0,30.0,30.0,31.0,31.0,32.0,32.0,33.0,33.0,34.0,34.0,35.0,35.0,36.0,36.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,36.0,36.0,36.0,36.0,37.0,37.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
-265.0,-265.0,-266.0,-266.0,-266.0,-266.0,-266.0,-266.0,-268.0,-268.0,-271.0,-271.0,-278.0,-278.0,-279.0,-279.0,-272.0,-272.0,-264.0,-264.0,-249.0,-249.0,-234.0,-234.0,-223.0,-223.0,-204.0,-204.0,-192.0,-192.0,-180.0,-180.0,-172.0,-172.0,-161.0,-161.0,-151.0,-151.0,-144.0,-144.0,-132.0,-132.0,-123.0,-123.0,-109.0,-109.0,-98.0,-98.0,-83.0,-83.0,-68.0,-68.0,-57.0,-57.0,-44.0,-44.0,-33.0,-33.0,-22.0,-22.0,-17.0,-17.0,-7.0,-7.0,3.0,3.0,8.0,8.0,14.0,14.0,20.0,20.0,25.0,25.0,28.0,28.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,33.0,33.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,32.0,32.0,32.0,32.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
