96.0,96.0,96.0,96.0,97.0,98.0,101.0,104.0,108.0,114.0,117.0,123.0,124.0,126.0,127.0,133.0,141.0,148.0,155.0,165.0,172.0,180.0,186.0,190.0,193.0,196.0,200.0,203.0,205.0,207.0,208.0,208.0,208.0,207.0,205.0,198.0,190.0,185.0,177.0,169.0,165.0,156.0,151.0,142.0,135.0,130.0,129.0,128.0,126.0,125.0,122.0,119.0,120.0,121.0,121.0,120.0,120.0,120.0,119.0,116.0,116.0,116.0,115.0,114.0,113.0,112.0,111.0,111.0,111.0,110.0,110.0,110.0,109.0,108.0,108.0,108.0,107.0,107.0,109.0,109.0,110.0,110.0,112.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,115.0
32.0,32.0,32.0,32.0,32.0,32.0,30.0,28.0,24.0,14.0,7.0,-5.0,-25.0,-49.0,-64.0,-73.0,-71.0,-67.0,-64.0,-54.0,-42.0,-28.0,-16.0,-8.0,0.0,7.0,18.0,27.0,34.0,38.0,43.0,42.0,37.0,33.0,24.0,2.0,-15.0,-28.0,-46.0,-59.0,-68.0,-82.0,-89.0,-100.0,-110.0,-118.0,-123.0,-126.0,-129.0,-133.0,-140.0,-146.0,-146.0,-145.0,-145.0,-146.0,-146.0,-146.0,-148.0,-151.0,-151.0,-151.0,-152.0,-153.0,-153.0,-153.0,-155.0,-157.0,-157.0,-159.0,-162.0,-162.0,-164.0,-167.0,-167.0,-167.0,-168.0,-168.0,-167.0,-167.0,-167.0,-167.0,-166.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-166.0,-166.0,-166.0,-165.0
