-40.0,-40.0,-41.0,-41.0,-40.0,-40.0,-39.0,-39.0,-40.0,-40.0,-41.0,-41.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-43.0,-43.0,-47.0,-47.0,-48.0,-48.0,-52.0,-52.0,-56.0,-56.0,-64.0,-64.0,-74.0,-74.0,-93.0,-93.0,-111.0,-111.0,-142.0,-142.0,-176.0,-176.0,-205.0,-205.0,-242.0,-242.0,-264.0,-264.0,-294.0,-294.0,-318.0,-318.0,-335.0,-335.0,-356.0,-356.0,-367.0,-367.0,-383.0,-383.0,-396.0,-396.0,-408.0,-408.0,-412.0,-412.0,-415.0,-415.0,-415.0,-415.0,-410.0,-410.0,-405.0,-405.0,-400.0,-400.0,-395.0,-395.0,-390.0,-390.0,-387.0,-387.0,-381.0,-381.0,-385.0,-385.0,-387.0,-387.0,-382.0,-382.0,-385.0,-385.0,-394.0,-394.0,-397.0,-397.0,-396.0,-396.0,-398.0,-398.0,-398.0,-398.0,-395.0,-395.0,-396.0,-396.0,-398.0,-398.0,-396.0,-396.0,-397.0,-397.0,-400.0,-400.0,-401.0,-401.0,-402.0,-402.0,-404.0,-404.0,-405.0,-405.0,-404.0,-404.0,-405.0,-405.0,-406.0,-406.0,-406.0,-406.0,-405.0,-405.0,-407.0,-407.0,-407.0,-407.0,-406.0,-406.0,-407.0,-407.0,-407.0,-407.0,-406.0,-406.0,-406.0,-406.0,-406.0,-406.0,-406.0,-406.0,-406.0,-406.0,-407.0,-407.0,-408.0,-408.0,-408.0,-408.0,-407.0,-407.0,-406.0,-406.0,-407.0,-407.0,-406.0,-406.0,-407.0,-407.0,-409.0,-409.0,-409.0,-409.0,-409.0,-409.0
-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-254.0,-254.0,-254.0,-254.0,-254.0,-254.0,-254.0,-254.0,-254.0,-254.0,-254.0,-254.0,-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-254.0,-254.0,-254.0,-254.0,-254.0,-254.0,-253.0,-253.0,-251.0,-251.0,-250.0,-250.0,-248.0,-248.0,-246.0,-246.0,-241.0,-241.0,-234.0,-234.0,-219.0,-219.0,-207.0,-207.0,-188.0,-188.0,-164.0,-164.0,-144.0,-144.0,-119.0,-119.0,-99.0,-99.0,-72.0,-72.0,-47.0,-47.0,-30.0,-30.0,-11.0,-11.0,1.0,1.0,14.0,14.0,21.0,21.0,27.0,27.0,30.0,30.0,32.0,32.0,32.0,32.0,32.0,32.0,30.0,30.0,28.0,28.0,25.0,25.0,19.0,19.0,15.0,15.0,13.0,13.0,12.0,12.0,9.0,9.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
