-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-67.0,-67.0,-67.0,-67.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-68.0,-68.0,-67.0,-67.0,-62.0,-62.0,-58.0,-58.0,-53.0,-53.0,-52.0,-52.0,-50.0,-50.0,-48.0,-48.0,-47.0,-47.0,-45.0,-45.0,-42.0,-42.0,-39.0,-39.0,-35.0,-35.0,-28.0,-28.0,-22.0,-22.0,-14.0,-14.0,-9.0,-9.0,-4.0,-4.0,1.0,1.0,4.0,4.0,10.0,10.0,13.0,13.0,15.0,15.0,17.0,17.0,21.0,21.0,24.0,24.0,29.0,29.0,32.0,32.0,33.0,33.0,36.0,36.0,45.0,45.0,55.0,55.0,64.0,64.0,69.0,69.0,71.0,71.0,70.0,70.0,70.0,70.0,70.0,70.0,69.0,69.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,66.0,66.0,66.0,66.0,66.0,66.0,65.0,65.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,63.0,63.0,62.0,62.0,62.0,62.0
-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-125.0,-125.0,-117.0,-117.0,-94.0,-94.0,-72.0,-72.0,-50.0,-50.0,-41.0,-41.0,-32.0,-32.0,-25.0,-25.0,-24.0,-24.0,-25.0,-25.0,-24.0,-24.0,-26.0,-26.0,-31.0,-31.0,-38.0,-38.0,-44.0,-44.0,-59.0,-59.0,-77.0,-77.0,-102.0,-102.0,-116.0,-116.0,-139.0,-139.0,-153.0,-153.0,-159.0,-159.0,-168.0,-168.0,-171.0,-171.0,-168.0,-168.0,-162.0,-162.0,-151.0,-151.0,-146.0,-146.0,-143.0,-143.0,-134.0,-134.0,-108.0,-108.0,-79.0,-79.0,-49.0,-49.0,-27.0,-27.0,-17.0,-17.0,-8.0,-8.0,-6.0,-6.0,-5.0,-5.0,-5.0,-5.0,-6.0,-6.0,-6.0,-6.0,-5.0,-5.0,-6.0,-6.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-8.0,-8.0,-9.0,-9.0,-9.0,-9.0,-10.0,-10.0,-11.0,-11.0,-12.0,-12.0,-12.0,-12.0,-13.0,-13.0,-15.0,-15.0,-18.0,-18.0,-19.0,-19.0,-20.0,-20.0,-21.0,-21.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0
