-154.0,-154.0,-155.0,-155.0,-157.0,-157.0,-160.0,-160.0,-167.0,-167.0,-174.0,-174.0,-182.0,-182.0,-190.0,-190.0,-201.0,-201.0,-207.0,-207.0,-212.0,-212.0,-210.0,-210.0,-207.0,-207.0,-199.0,-199.0,-191.0,-191.0,-178.0,-178.0,-170.0,-170.0,-162.0,-162.0,-158.0,-158.0,-152.0,-152.0,-153.0,-153.0,-158.0,-158.0,-166.0,-166.0,-174.0,-174.0,-185.0,-185.0,-191.0,-191.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0
3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,-0.0,-0.0,-3.0,-3.0,-10.0,-10.0,-19.0,-19.0,-25.0,-25.0,-32.0,-32.0,-36.0,-36.0,-40.0,-40.0,-43.0,-43.0,-48.0,-48.0,-58.0,-58.0,-69.0,-69.0,-74.0,-74.0,-79.0,-79.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0
