-154.0,-154.0,-154.0,-154.0,-154.0,-154.0,-154.0,-154.0,-154.0,-154.0,-154.0,-154.0,-154.0,-154.0,-154.0,-154.0,-153.0,-153.0,-151.0,-151.0,-148.0,-148.0,-145.0,-145.0,-138.0,-138.0,-132.0,-132.0,-121.0,-121.0,-111.0,-111.0,-102.0,-102.0,-94.0,-94.0,-85.0,-85.0,-81.0,-81.0,-75.0,-75.0,-72.0,-72.0,-73.0,-73.0,-76.0,-76.0,-78.0,-78.0,-84.0,-84.0,-90.0,-90.0,-98.0,-98.0,-105.0,-105.0,-115.0,-115.0,-125.0,-125.0,-131.0,-131.0,-138.0,-138.0,-142.0,-142.0,-143.0,-143.0,-143.0,-143.0,-141.0,-141.0,-138.0,-138.0,-134.0,-134.0,-129.0,-129.0,-122.0,-122.0,-115.0,-115.0,-107.0,-107.0,-101.0,-101.0,-91.0,-91.0,-84.0,-84.0,-78.0,-78.0,-72.0,-72.0,-66.0,-66.0,-61.0,-61.0,-58.0,-58.0,-55.0,-55.0,-55.0,-55.0,-56.0,-56.0,-57.0,-57.0,-60.0,-60.0,-66.0,-66.0,-74.0,-74.0,-82.0,-82.0,-90.0,-90.0,-98.0,-98.0,-106.0,-106.0,-121.0,-121.0,-128.0,-128.0,-139.0,-139.0,-146.0,-146.0,-152.0,-152.0,-158.0,-158.0,-163.0,-163.0,-165.0,-165.0,-166.0,-166.0,-166.0,-166.0,-165.0,-165.0,-165.0,-165.0,-167.0,-167.0,-167.0,-167.0,-168.0,-168.0,-168.0,-168.0,-167.0,-167.0,-167.0,-167.0,-168.0,-168.0,-167.0,-167.0,-167.0,-167.0,-166.0,-166.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0
-103.0,-103.0,-102.0,-102.0,-102.0,-102.0,-102.0,-102.0,-102.0,-102.0,-102.0,-102.0,-102.0,-102.0,-101.0,-101.0,-100.0,-100.0,-99.0,-99.0,-96.0,-96.0,-93.0,-93.0,-89.0,-89.0,-87.0,-87.0,-85.0,-85.0,-84.0,-84.0,-84.0,-84.0,-86.0,-86.0,-91.0,-91.0,-99.0,-99.0,-109.0,-109.0,-117.0,-117.0,-129.0,-129.0,-142.0,-142.0,-148.0,-148.0,-158.0,-158.0,-166.0,-166.0,-173.0,-173.0,-175.0,-175.0,-176.0,-176.0,-177.0,-177.0,-176.0,-176.0,-174.0,-174.0,-173.0,-173.0,-173.0,-173.0,-173.0,-173.0,-173.0,-173.0,-173.0,-173.0,-173.0,-173.0,-174.0,-174.0,-175.0,-175.0,-175.0,-175.0,-174.0,-174.0,-173.0,-173.0,-172.0,-172.0,-173.0,-173.0,-176.0,-176.0,-181.0,-181.0,-186.0,-186.0,-190.0,-190.0,-191.0,-191.0,-195.0,-195.0,-198.0,-198.0,-204.0,-204.0,-210.0,-210.0,-222.0,-222.0,-232.0,-232.0,-242.0,-242.0,-249.0,-249.0,-254.0,-254.0,-258.0,-258.0,-258.0,-258.0,-254.0,-254.0,-253.0,-253.0,-249.0,-249.0,-247.0,-247.0,-246.0,-246.0,-242.0,-242.0,-237.0,-237.0,-234.0,-234.0,-231.0,-231.0,-230.0,-230.0,-230.0,-230.0,-229.0,-229.0,-228.0,-228.0,-227.0,-227.0,-226.0,-226.0,-226.0,-226.0,-226.0,-226.0,-226.0,-226.0,-226.0,-226.0,-226.0,-226.0,-225.0,-225.0,-225.0,-225.0,-225.0,-225.0,-224.0,-224.0,-223.0,-223.0,-223.0,-223.0,-223.0,-223.0
