-254.0,-254.0,-254.0,-254.0,-254.0,-254.0,-254.0,-254.0,-254.0,-254.0,-254.0,-254.0,-254.0,-254.0,-254.0,-254.0,-254.0,-254.0,-254.0,-254.0,-253.0,-252.0,-251.0,-250.0,-249.0,-249.0,-248.0,-246.0,-245.0,-244.0,-241.0,-238.0,-236.0,-234.0,-234.0,-234.0,-234.0,-235.0,-235.0,-235.0,-235.0,-235.0,-234.0,-233.0,-231.0,-227.0,-223.0,-216.0,-210.0,-202.0,-196.0,-186.0,-178.0,-168.0,-160.0,-150.0,-143.0,-137.0,-133.0,-129.0,-126.0,-123.0,-122.0,-122.0,-123.0,-124.0,-124.0,-125.0,-126.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-127.0,-126.0,-126.0,-126.0,-127.0,-127.0,-127.0,-127.0
-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-22.0,-20.0,-19.0,-19.0,-20.0,-21.0,-23.0,-26.0,-31.0,-36.0,-45.0,-51.0,-60.0,-68.0,-77.0,-84.0,-94.0,-103.0,-110.0,-119.0,-124.0,-129.0,-132.0,-135.0,-137.0,-139.0,-139.0,-139.0,-138.0,-137.0,-136.0,-135.0,-134.0,-133.0,-132.0,-131.0,-130.0,-129.0,-128.0,-127.0,-126.0,-125.0,-124.0,-123.0,-122.0,-121.0,-120.0,-119.0,-118.0,-117.0,-116.0,-116.0,-116.0,-116.0,-116.0,-116.0,-116.0,-116.0,-116.0,-116.0,-116.0,-116.0,-116.0,-116.0,-116.0,-116.0,-116.0,-116.0,-116.0,-116.0,-116.0,-116.0
