-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-196.0,-199.0,-205.0,-212.0,-218.0,-226.0,-231.0,-234.0,-234.0,-230.0,-225.0,-217.0,-210.0,-199.0,-188.0,-179.0,-166.0,-157.0,-147.0,-139.0,-131.0,-125.0,-120.0,-119.0,-117.0,-117.0,-118.0,-120.0,-122.0,-124.0,-127.0,-131.0,-133.0,-136.0,-138.0,-141.0,-143.0,-146.0,-148.0,-151.0,-153.0,-155.0,-155.0,-153.0,-150.0,-146.0,-141.0,-137.0,-130.0,-125.0,-118.0,-113.0,-108.0,-105.0,-102.0,-102.0,-102.0,-103.0,-107.0,-111.0,-118.0,-124.0,-134.0,-143.0,-153.0,-163.0,-170.0,-179.0,-185.0,-192.0,-197.0,-203.0,-207.0,-211.0,-214.0,-218.0,-222.0,-226.0,-229.0,-232.0,-234.0,-236.0,-237.0,-237.0,-238.0,-239.0,-239.0,-239.0,-238.0,-236.0,-235.0,-235.0,-234.0,-233.0,-233.0,-233.0,-233.0,-233.0,-233.0,-233.0,-233.0,-233.0,-232.0
7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,5.0,4.0,5.0,9.0,13.0,16.0,19.0,20.0,20.0,19.0,16.0,12.0,6.0,0.0,-9.0,-19.0,-27.0,-37.0,-44.0,-52.0,-57.0,-63.0,-67.0,-70.0,-71.0,-72.0,-72.0,-71.0,-70.0,-67.0,-64.0,-61.0,-58.0,-55.0,-52.0,-50.0,-48.0,-47.0,-46.0,-45.0,-44.0,-43.0,-42.0,-40.0,-37.0,-35.0,-31.0,-27.0,-24.0,-20.0,-17.0,-13.0,-10.0,-7.0,-5.0,-3.0,-2.0,-1.0,-1.0,-2.0,-3.0,-6.0,-9.0,-14.0,-18.0,-23.0,-28.0,-32.0,-37.0,-41.0,-46.0,-49.0,-53.0,-56.0,-60.0,-63.0,-66.0,-69.0,-72.0,-75.0,-78.0,-80.0,-83.0,-85.0,-86.0,-87.0,-88.0,-88.0,-88.0,-88.0,-88.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0,-87.0
