-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-194.0,-192.0,-188.0,-181.0,-176.0,-172.0,-171.0,-175.0,-184.0,-194.0,-206.0,-216.0,-229.0,-238.0,-248.0,-254.0,-260.0,-263.0,-264.0,-263.0,-261.0,-257.0,-252.0,-245.0,-239.0,-229.0,-221.0,-209.0,-200.0,-189.0,-179.0,-171.0,-161.0,-155.0,-148.0,-144.0,-139.0,-137.0,-135.0,-134.0,-134.0,-134.0,-135.0,-135.0,-136.0,-136.0,-137.0,-137.0,-137.0,-137.0,-137.0,-137.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0,-137.0,-137.0,-137.0,-137.0,-137.0,-137.0,-137.0,-137.0,-137.0,-137.0,-137.0
-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-23.0,-24.0,-25.0,-24.0,-22.0,-19.0,-13.0,-7.0,-5.0,-3.0,-2.0,-3.0,-6.0,-11.0,-16.0,-23.0,-28.0,-35.0,-41.0,-45.0,-51.0,-55.0,-58.0,-60.0,-63.0,-64.0,-66.0,-66.0,-65.0,-63.0,-61.0,-58.0,-56.0,-53.0,-50.0,-47.0,-45.0,-43.0,-41.0,-39.0,-38.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0
