-312.0,-311.0,-309.0,-307.0,-306.0,-303.0,-298.0,-288.0,-278.0,-260.0,-252.0,-253.0,-250.0,-240.0,-220.0,-195.0,-167.0,-155.0,-153.0,-168.0,-195.0,-247.0,-289.0,-323.0,-370.0,-394.0,-410.0,-414.0,-418.0,-419.0,-415.0,-413.0,-411.0,-407.0,-406.0,-406.0,-404.0,-402.0,-401.0,-400.0,-399.0,-399.0,-400.0,-401.0,-401.0,-401.0,-401.0,-402.0,-402.0,-402.0,-402.0,-402.0,-402.0
56.0,59.0,60.0,59.0,57.0,48.0,30.0,-8.0,-47.0,-101.0,-127.0,-114.0,-98.0,-83.0,-44.0,-18.0,8.0,28.0,31.0,13.0,-19.0,-78.0,-123.0,-171.0,-182.0,-183.0,-187.0,-191.0,-194.0,-195.0,-196.0,-196.0,-196.0,-197.0,-197.0,-197.0,-197.0,-198.0,-198.0,-198.0,-198.0,-198.0,-197.0,-196.0,-196.0,-196.0,-196.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0
