-247.0,-247.0,-247.0,-247.0,-248.0,-248.0,-248.0,-249.0,-252.0,-260.0,-266.0,-262.0,-256.0,-264.0,-269.0,-267.0,-268.0,-272.0,-279.0,-283.0,-281.0,-282.0,-288.0,-290.0,-288.0,-285.0,-282.0,-279.0,-278.0,-277.0,-276.0,-274.0,-256.0,-204.0,-163.0,-140.0,-123.0,-119.0,-116.0,-122.0,-136.0,-147.0,-159.0,-183.0,-207.0,-228.0,-240.0,-253.0,-257.0,-258.0,-259.0,-260.0,-259.0,-258.0,-259.0,-256.0,-239.0,-217.0,-179.0,-162.0,-149.0,-143.0,-143.0,-144.0,-143.0,-146.0,-149.0,-149.0,-150.0,-151.0,-151.0,-153.0,-153.0,-154.0,-154.0,-154.0,-155.0,-155.0,-155.0,-155.0,-156.0,-157.0,-157.0,-157.0,-157.0,-157.0,-158.0,-158.0,-158.0,-158.0,-158.0,-157.0,-157.0,-158.0,-158.0
52.0,53.0,54.0,55.0,56.0,59.0,63.0,63.0,58.0,37.0,-9.0,-86.0,-134.0,-161.0,-158.0,-159.0,-163.0,-158.0,-140.0,-128.0,-118.0,-108.0,-92.0,-83.0,-64.0,-36.0,-29.0,-30.0,-29.0,-28.0,-30.0,-32.0,-27.0,-20.0,5.0,21.0,27.0,24.0,24.0,23.0,21.0,21.0,17.0,7.0,-4.0,-11.0,-12.0,-11.0,-11.0,-12.0,-12.0,-13.0,-15.0,-15.0,-17.0,-24.0,-58.0,-99.0,-149.0,-169.0,-185.0,-189.0,-184.0,-182.0,-184.0,-183.0,-178.0,-176.0,-176.0,-174.0,-172.0,-171.0,-170.0,-169.0,-169.0,-169.0,-169.0,-168.0,-168.0,-168.0,-168.0,-168.0,-168.0,-168.0,-168.0,-168.0,-168.0,-168.0,-168.0,-168.0,-168.0,-168.0,-168.0,-168.0,-168.0
