-145.0,-144.0,-144.0,-143.0,-143.0,-143.0,-143.0,-144.0,-150.0,-166.0,-183.0,-209.0,-228.0,-231.0,-229.0,-225.0,-210.0,-194.0,-169.0,-146.0,-119.0,-104.0,-98.0,-98.0,-105.0,-128.0,-148.0,-172.0,-190.0,-207.0,-211.0,-203.0,-187.0,-175.0,-157.0,-136.0,-130.0,-133.0,-144.0,-156.0,-173.0,-186.0,-198.0,-202.0,-206.0,-206.0,-205.0,-205.0,-205.0,-206.0,-207.0,-208.0,-208.0,-208.0,-208.0,-208.0,-209.0,-208.0,-208.0,-207.0,-207.0,-207.0,-207.0,-206.0,-205.0,-206.0,-207.0,-207.0,-207.0,-207.0,-206.0,-207.0,-207.0,-206.0,-206.0,-206.0,-206.0
53.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,57.0,59.0,55.0,44.0,33.0,20.0,16.0,13.0,11.0,13.0,12.0,5.0,-4.0,-13.0,-29.0,-45.0,-59.0,-61.0,-62.0,-58.0,-47.0,-37.0,-28.0,-21.0,-15.0,-11.0,-6.0,3.0,10.0,17.0,22.0,24.0,25.0,23.0,21.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,18.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.0,16.0,16.0,16.0,16.0,16.0
