-317.0,-317.0,-317.0,-317.0,-317.0,-317.0,-317.0,-317.0,-317.0,-317.0,-317.0,-317.0,-316.0,-317.0,-317.0,-317.0,-317.0,-317.0,-317.0,-317.0,-317.0,-316.0,-315.0,-313.0,-310.0,-307.0,-305.0,-303.0,-300.0,-295.0,-291.0,-292.0,-292.0,-295.0,-297.0,-300.0,-304.0,-318.0,-328.0,-323.0,-318.0,-314.0,-307.0,-302.0,-299.0,-295.0,-292.0,-289.0,-287.0,-283.0,-280.0,-278.0,-277.0,-275.0,-275.0,-274.0,-266.0,-236.0,-198.0,-136.0,-95.0,-87.0,-95.0,-105.0,-138.0,-165.0,-195.0,-219.0,-236.0,-248.0,-257.0,-270.0,-273.0,-273.0,-275.0,-276.0,-276.0,-275.0,-274.0,-275.0,-277.0,-278.0,-278.0,-280.0,-281.0,-283.0,-286.0,-285.0,-285.0,-287.0,-287.0,-287.0,-288.0,-289.0,-288.0,-289.0,-290.0,-290.0,-290.0,-291.0,-292.0,-293.0,-293.0,-293.0,-293.0,-294.0,-294.0,-295.0,-296.0,-297.0,-298.0,-298.0,-298.0,-298.0,-299.0,-299.0,-299.0,-299.0,-300.0
67.0,66.0,66.0,65.0,64.0,64.0,64.0,63.0,63.0,63.0,62.0,61.0,60.0,60.0,60.0,59.0,59.0,59.0,59.0,58.0,58.0,58.0,58.0,58.0,59.0,59.0,53.0,5.0,-56.0,-131.0,-168.0,-196.0,-204.0,-208.0,-210.0,-203.0,-184.0,-150.0,-95.0,-61.0,-31.0,-16.0,-1.0,9.0,15.0,25.0,30.0,35.0,42.0,46.0,46.0,48.0,49.0,45.0,47.0,49.0,49.0,47.0,34.0,-12.0,-73.0,-113.0,-141.0,-158.0,-171.0,-175.0,-180.0,-178.0,-172.0,-170.0,-168.0,-163.0,-161.0,-162.0,-162.0,-162.0,-161.0,-160.0,-159.0,-158.0,-157.0,-157.0,-156.0,-156.0,-156.0,-156.0,-156.0,-156.0,-156.0,-156.0,-157.0,-157.0,-157.0,-157.0,-157.0,-156.0,-156.0,-156.0,-155.0,-155.0,-154.0,-153.0,-153.0,-153.0,-153.0,-153.0,-153.0,-153.0,-151.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,-149.0
