-353.0,-353.0,-353.0,-352.0,-351.0,-350.0,-349.0,-348.0,-347.0,-345.0,-342.0,-338.0,-342.0,-350.0,-341.0,-330.0,-327.0,-328.0,-333.0,-336.0,-334.0,-332.0,-331.0,-334.0,-338.0,-343.0,-349.0,-349.0,-347.0,-345.0,-339.0,-324.0,-309.0,-291.0,-279.0,-263.0,-253.0,-253.0,-276.0,-306.0,-343.0,-354.0,-363.0,-365.0,-353.0,-338.0,-310.0,-281.0,-243.0,-192.0,-171.0,-172.0,-178.0,-196.0,-218.0,-255.0,-274.0,-301.0,-316.0,-330.0,-337.0,-341.0,-341.0,-341.0,-338.0,-337.0,-336.0,-335.0,-333.0,-332.0,-331.0,-331.0,-331.0,-331.0,-331.0,-332.0,-332.0,-331.0,-332.0,-334.0,-333.0,-332.0,-332.0,-332.0,-332.0,-333.0,-333.0,-334.0,-334.0,-333.0,-333.0,-334.0,-334.0,-335.0
14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,15.0,16.0,15.0,7.0,-43.0,-95.0,-146.0,-178.0,-186.0,-187.0,-186.0,-186.0,-184.0,-173.0,-151.0,-112.0,-74.0,-51.0,-27.0,-12.0,2.0,9.0,17.0,16.0,9.0,1.0,-13.0,-38.0,-54.0,-57.0,-56.0,-52.0,-53.0,-49.0,-44.0,-43.0,-42.0,-46.0,-55.0,-69.0,-101.0,-126.0,-140.0,-149.0,-158.0,-160.0,-158.0,-155.0,-150.0,-145.0,-142.0,-139.0,-135.0,-134.0,-135.0,-136.0,-136.0,-137.0,-137.0,-139.0,-140.0,-141.0,-142.0,-142.0,-143.0,-143.0,-142.0,-142.0,-142.0,-141.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-139.0,-139.0,-140.0,-140.0,-140.0,-140.0,-140.0
