-129.0,-129.0,-129.0,-129.0,-129.0,-129.0,-129.0,-129.0,-129.0,-128.0,-126.0,-125.0,-126.0,-128.0,-139.0,-161.0,-180.0,-200.0,-205.0,-204.0,-196.0,-178.0,-158.0,-124.0,-102.0,-80.0,-67.0,-69.0,-82.0,-98.0,-127.0,-149.0,-172.0,-184.0,-191.0,-194.0,-196.0,-197.0,-198.0,-198.0,-198.0,-198.0,-198.0,-198.0,-199.0,-200.0,-199.0,-199.0,-200.0,-200.0,-199.0,-199.0,-200.0,-201.0,-201.0,-201.0,-201.0,-202.0,-202.0,-201.0,-201.0,-201.0,-201.0,-202.0,-202.0,-202.0,-202.0,-201.0
31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,32.0,36.0,40.0,41.0,39.0,29.0,16.0,-3.0,-9.0,-3.0,5.0,8.0,8.0,2.0,-19.0,-43.0,-67.0,-78.0,-83.0,-82.0,-79.0,-75.0,-70.0,-66.0,-63.0,-60.0,-58.0,-57.0,-57.0,-57.0,-56.0,-56.0,-55.0,-54.0,-54.0,-54.0,-54.0,-54.0,-53.0,-52.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0
