-307.0,-307.0,-307.0,-306.0,-306.0,-305.0,-304.0,-304.0,-304.0,-305.0,-307.0,-317.0,-326.0,-324.0,-306.0,-301.0,-311.0,-306.0,-310.0,-312.0,-316.0,-314.0,-307.0,-302.0,-296.0,-276.0,-248.0,-200.0,-160.0,-121.0,-100.0,-105.0,-140.0,-183.0,-245.0,-274.0,-306.0,-312.0,-314.0,-313.0,-313.0,-309.0,-309.0,-310.0,-309.0,-308.0,-308.0,-308.0,-307.0,-308.0,-309.0,-308.0,-308.0,-309.0,-309.0,-309.0,-309.0,-309.0,-309.0,-309.0,-310.0,-310.0,-310.0,-311.0,-311.0,-311.0,-312.0,-312.0,-312.0,-312.0,-311.0,-311.0,-311.0,-311.0,-311.0,-311.0,-311.0,-311.0,-311.0
60.0,60.0,60.0,61.0,61.0,62.0,64.0,66.0,67.0,67.0,64.0,43.0,-12.0,-66.0,-137.0,-155.0,-143.0,-145.0,-125.0,-84.0,-29.0,3.0,37.0,60.0,71.0,81.0,80.0,68.0,46.0,-6.0,-69.0,-103.0,-116.0,-123.0,-121.0,-118.0,-107.0,-104.0,-103.0,-100.0,-97.0,-98.0,-96.0,-93.0,-93.0,-94.0,-95.0,-95.0,-95.0,-94.0,-94.0,-94.0,-94.0,-94.0,-94.0,-94.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-92.0,-92.0,-92.0,-92.0,-93.0,-94.0,-95.0,-95.0,-95.0,-94.0,-94.0,-94.0,-94.0,-94.0,-94.0,-94.0
